Country2Code;Year;SP_NumericRating;Fitch_NumericRating;AvgRatingSF;Diff_UP_SF;BudgetBal_NGDP;BudgetBal_NGDP_Var;GGSB_NPGDP;GGSB_NPGDP_Var;GGXWDG_NGDP;GGXWDG_NGDP_Var;GGXWDN_NGDP;GGXWDN_NGDP_Var;NGDP_RPCH;NGDPDPC;NGDPDPC_Var;PCPIPCH;ExtDebtCombinedPercGNI;ExtDebtPercGNI_Var;DefaultLastYear;DefaultLast2Years;DefaultLast5Years;DefaultLast10Years
HR;2015;10;10;-1.0;0;-4.04;27.946;-3.11;24.74;87.69;3.009;;0;1.65;11572.91;-14.211;-0.46;102.42;-0.073;0;0;0;0
HU;1996;12;12;-1.0;0;-4.38;49.294;;0;71.56;-15.267;0;0;0.04;4503.91;0.747;23.43;0;0;0;0;0;0
HU;1998;13;13;-1.0;0;-7.47;-34.721;;0;60.04;-3.347;0;0;4.21;4729.11;3.36;14.18;0;0;0;0;0;0
HU;2000;15;15;-1.0;0;-3.04;40.976;;0;55.14;-7.911;0;0;4.23;4614.55;-3.508;9.78;0;0;0;0;0;0
HU;2001;15;15;-1.0;0;-4.06;-33.806;;0;51.74;-6.164;0;0;3.85;5260.44;13.997;9.16;0;0;0;0;0;0
HU;2002;15;15;-1.0;0;-8.85;-117.976;;0;54.99;6.283;0;0;4.48;6635.53;26.14;5.26;0;0;0;0;0;0
HU;2003;15;15;-1.0;0;-7.14;19.295;;0;57.6;4.742;0;0;3.84;8380.84;26.303;4.65;71.52;0;0;0;0;0
HU;2004;15;15;-1.0;0;-6.35;11.072;;0;58.52;1.592;0;0;4.94;10244.25;22.234;6.78;83.31;16.487;0;0;0;0
HU;2005;15;14;-1.0;1;-7.82;-23.076;;0;60.49;3.361;58.34;0;4.36;11143.88;8.782;3.55;79.98;-3.994;0;0;0;0
HU;2006;14;14;-1.0;0;-9.33;-19.325;;0;64.67;6.924;62.12;6.484;3.81;11385.7;2.17;3.88;121.75;52.222;0;0;0;0
HU;2007;14;14;-1.0;0;-5.06;45.723;;0;65.62;1.457;63.13;1.621;0.43;13816.79;21.352;7.94;136.52;12.135;0;0;0;0
HU;2008;13;13;-1.0;0;-3.64;28.14;;0;71.65;9.191;63.65;0.817;0.84;15639.11;13.189;6.07;151.7;11.113;0;0;0;0
HU;2010;12;12;-1.0;0;-4.52;1.416;;0;80.58;3.366;75.23;4.168;0.74;12991.14;0.416;4.88;169.27;-13.633;1;1;1;1
HU;2015;11;11;-1.0;0;-2.23;11.529;;0;75.52;-0.861;71.57;0.804;2.94;12239.89;-12.616;-0.1;135.27;-2.841;0;0;0;1
ID;1997;11;11;-1.0;0;-1.03;-207.484;0;0;0;0;;0;4.7;1308.11;-6.195;6.19;65.09;11.658;0;0;1;1
ID;2000;6;6;-1.0;0;-1.87;-94.995;0;0;87.44;0;;0;4.98;870.15;4.892;3.77;95.57;-18.567;1;1;1;1
ID;2004;8;8;-1.0;0;-0.26;75.859;-0.26;0;51.33;-7.755;;0;5.03;1280.7;7.908;6.06;56.11;-5.324;1;1;1;1
ID;2006;9;9;-1.0;0;0.37;-12.028;0.42;3.75;35.85;-15.873;;0;5.5;1764.79;25.708;13.1;38.95;-25.303;1;1;1;1
ID;2007;9;9;-1.0;0;-0.95;-353.887;-0.91;-319.036;32.33;-9.805;;0;6.35;2064.23;16.968;6.66;35.67;-8.436;1;1;1;1
IN;2001;10;10;-1.0;0;-9.82;-34.65;-9.85;-31.98;78.73;6.896;;0;4.94;471.31;1.769;4.32;20.32;-5.256;0;0;0;1
IN;2002;10;10;-1.0;0;-9.75;0.683;-9.28;5.807;82.85;5.236;;0;3.91;492.23;4.439;3.98;20.32;-0.005;0;0;0;1
IN;2003;10;10;-1.0;0;-10.33;-5.919;-10.05;-8.32;84.24;1.681;;0;7.94;572.3;16.266;3.86;19.37;-4.667;0;0;0;1
IN;2005;11;11;-1.0;0;-7.17;13.338;-7.15;10.998;80.89;-2.876;;0;9.29;748.85;13.89;4.01;14.63;-15.196;0;0;0;0
IN;2007;12;12;-1.0;0;-4.41;28.539;-4.91;22.569;74.03;-3.996;;0;9.8;1080.89;28.689;5.93;16.54;-2.344;0;0;0;0
IN;2008;12;12;-1.0;0;-9.96;-126.027;-9.55;-94.7;74.54;0.688;;0;3.89;1053.44;-2.54;9.2;18.66;12.822;0;0;0;0
IN;2009;12;12;-1.0;0;-9.75;2.108;-9.54;0.147;72.53;-2.695;;0;8.48;1159.06;10.026;10.61;18.88;1.179;0;0;0;0
IN;2010;12;12;-1.0;0;-8.4;13.834;-8.81;7.601;67.46;-6.989;;0;10.26;1429.6;23.341;9.5;17.25;-8.637;0;0;0;0
IN;2011;12;12;-1.0;0;-8.21;2.273;-8.48;3.733;68.84;2.055;;0;6.64;1497.4;4.743;9.54;18.72;8.48;0;0;0;0
IN;2012;12;12;-1.0;0;-7.47;9.085;-7.41;12.624;67.7;-1.657;;0;5.62;1471.43;-1.735;9.94;21.91;17.045;0;0;0;0
IN;2013;12;12;-1.0;0;-7.69;-2.947;-7.56;-1.996;66.24;-2.168;;0;6.64;1479.5;0.548;9.44;23.35;6.615;0;0;0;0
IN;2014;12;12;-1.0;0;-7.03;8.562;-6.94;8.16;66.35;0.18;;0;7.24;1600.85;8.203;5.93;22.95;-1.726;0;0;0;0
IN;2015;12;12;-1.0;0;-7.17;-2.092;-7.11;-2.319;67.2;1.276;;0;7.34;1617.31;1.028;4.93;23.43;2.083;0;0;0;0
IE;2001;21;21;-1.0;0;0.93;-80.585;-1.26;-137.937;33.25;-7.85;20.96;-17.305;5.83;28356.9;7.615;3.99;0;0;0;0;0;0
IE;2002;21;21;-1.0;0;-0.33;-135.914;-1.07;15.024;30.56;-8.091;22.52;7.467;5.94;32676.98;15.235;4.7;0;0;0;0;0;0
IE;2003;21;21;-1.0;0;0.42;225.449;-1.09;-2.058;29.88;-2.219;21.79;-3.268;3.84;41348.46;26.537;4.02;519.44;0;0;0;0;0
IE;2004;21;21;-1.0;0;1.38;229.356;-2.56;-134.555;28.21;-5.586;19.34;-11.258;4.41;47951.52;15.969;2.3;628.77;21.048;0;0;0;0
IE;2005;21;21;-1.0;0;1.57;13.841;-3.91;-52.833;26.11;-7.444;17.54;-9.304;6.33;51140.07;6.65;2.18;728.11;15.8;0;0;0;0
IE;2006;21;21;-1.0;0;2.79;77.721;-5.31;-35.771;23.63;-9.506;14.32;-18.351;6.31;54807.09;7.171;2.68;862.5;18.456;0;0;0;0
IE;2007;21;21;-1.0;0;0.23;-91.762;-9.59;-80.527;23.93;1.266;14.2;-0.817;5.54;61634.78;12.458;2.88;967.52;12.177;0;0;0;0
IE;2008;21;21;-1.0;0;-7.01;-3147.391;-12.54;-30.795;42.45;77.401;22.47;58.207;-2.16;61252.55;-0.62;3.12;985.11;1.818;0;0;0;0
IE;2009;19;18;-1.0;1;-13.79;-96.676;-10.63;15.226;61.78;45.541;36.58;62.83;-5.64;51919.75;-15.237;-1.69;1279.84;29.919;0;0;0;0
IE;2010;16;14;-1.0;2;-32.18;-133.428;-8.33;21.639;86.8;40.512;66.63;82.134;0.4;48314.54;-6.944;-1.61;1235.34;-3.478;0;0;0;0
IE;2011;14;14;-1.0;0;-12.41;61.427;-6.16;26.09;109.3;25.925;77.59;16.443;2.59;52853.58;9.395;1.21;1124.05;-9.009;0;0;0;0
IE;2012;14;14;-1.0;0;-7.95;35.949;-4.95;19.607;120.24;10.007;86.67;11.703;0.15;48992.92;-7.304;1.9;1181.45;5.107;0;0;0;0
IE;2013;14;14;-1.0;0;-5.55;30.138;-3.06;38.169;120;-0.203;89.66;3.458;1.43;51873.46;5.88;0.53;1021.67;-13.524;0;0;0;0
IE;2014;16;15;-1.0;1;-3.88;30.194;-1.7;44.575;107.48;-10.432;87.84;-2.032;5.2;54411.14;4.892;0.3;902.36;-11.678;1;1;1;1
IE;2015;17;15;-1.0;2;-1.59;59.015;-1.19;29.894;95.22;-11.407;76.8;-12.569;7.81;51350.74;-5.625;-0.03;1199.55;32.935;0;1;1;1
IS;2000;18;18;-1.0;0;1.23;50.305;1.22;19.085;37.56;-3.959;34.75;-4.165;4.72;31982.17;-1.235;5.12;0;0;0;0;0;0
IS;2001;18;18;-1.0;0;-0.98;-179.092;-1.47;-220.114;42.81;13.976;39.91;14.868;3.76;28672.17;-10.35;6.4;0;0;0;0;0;0
IS;2002;18;18;-1.0;0;-2.81;-187.705;-1.71;-16.338;39.65;-7.382;37.08;-7.086;0.45;31969.88;11.501;5.17;0;0;0;0;0;0
IS;2003;18;18;-1.0;0;-3.13;-11.467;-1.58;7.665;38.45;-3.014;35.76;-3.565;2.74;39161.32;22.494;2.07;148.94;0;0;0;0;0
IS;2004;18;18;-1.0;0;-0.33;89.585;-1.04;34.157;33.04;-14.062;29.8;-16.675;8.22;47182.84;20.483;3.15;207.73;39.475;0;0;0;0
IS;2005;18;18;-1.0;0;4.46;1469.018;2.55;345.236;24.57;-25.645;18.72;-37.167;5.96;57052.81;20.919;4;288.93;39.089;0;0;0;0
IS;2007;17;17;-1.0;0;4.92;-16.161;2.87;-33.94;27.34;-6.706;17.56;-14.035;9.49;69209.5;21.794;5.06;590.86;30.724;0;0;0;0
IS;2009;12;12;-1.0;0;-9.7;26.072;-10.04;-125.135;82.87;22.66;66.26;24.216;-4.68;40252.22;-27.567;12;1158.55;32.156;0;0;0;0
IS;2010;12;11;-1.0;1;-9.78;-0.742;-4.36;56.588;88.27;6.513;65.72;-0.804;-3.59;41673.94;3.532;5.4;1075.11;-7.202;0;0;0;0
IS;2011;12;11;-1.0;1;-5.59;42.834;-4.21;3.395;95.13;7.773;61.7;-6.124;1.99;46052.01;10.506;4;865.64;-19.484;0;0;0;0
IS;2012;12;12;-1.0;0;-3.74;33.089;-2.42;42.603;92.61;-2.641;63.85;3.486;1.25;44459.64;-3.458;5.19;795.84;-8.063;0;0;0;0
IS;2013;13;13;-1.0;0;-1.84;50.709;-1.77;26.976;84.81;-8.424;62.24;-2.515;4.39;48040.03;8.053;3.87;714.42;-10.231;0;0;0;0
IS;2014;13;13;-1.0;0;-0.06;96.69;-1.52;13.654;82.51;-2.715;55.89;-10.203;1.95;52688.85;9.677;2.04;584.47;-18.19;0;0;0;0
IS;2015;14;14;-1.0;0;0.73;1303.279;-1.59;-4.593;67.59;-18.08;49.2;-11.978;3.96;50854.58;-3.481;1.63;180.1;-69.185;0;0;0;0
IL;1995;15;15;-1.0;0;0;0;0;0;0;0;0;0;9.65;18039.45;0;10.04;0;0;0;0;0;0
IL;1996;15;15;-1.0;0;0;0;0;0;0;0;0;0;6.16;19320.52;7.102;11.28;0;0;0;0;0;0
IL;1997;15;15;-1.0;0;0;0;0;0;0;0;0;0;4.08;19669.41;1.806;9;0;0;0;0;0;0
IL;1998;15;15;-1.0;0;0;0;0;0;0;0;0;0;4.25;19412.26;-1.307;5.44;0;0;0;0;0;0
IL;1999;15;15;-1.0;0;0;0;0;0;0;0;0;0;3.74;19160.41;-1.297;5.19;0;0;0;0;0;0
IL;2000;15;15;-1.0;0;-3.25;0;-5.77;0;79.55;0;68;0;8.94;21062.4;9.927;1.13;0;0;0;0;0;0
IL;2001;15;15;-1.0;0;-5.5;-69.108;-6.39;-10.601;83.67;5.184;72.8;7.059;0.24;20314.88;-3.549;1.12;0;0;0;0;0;0
IL;2002;15;15;-1.0;0;-6.88;-25.146;-5.95;6.875;90.18;7.787;80.1;10.027;-0.07;18440.7;-9.226;5.69;0;0;0;0;0;0
IL;2003;15;15;-1.0;0;-7.07;-2.835;-5;15.977;92.93;3.04;82.9;3.496;1.18;18954.44;2.786;0.67;61.41;0;0;0;0;0
IL;2004;15;15;-1.0;0;-5;29.295;-3.64;27.062;91.28;-1.775;82.9;0;5.11;19896.6;4.971;-0.41;59.86;-2.529;0;0;0;0
IL;2005;15;15;-1.0;0;-4.01;19.736;-2.93;19.594;87.92;-3.675;79.6;-3.981;4.39;20620.75;3.64;1.33;56;-6.447;0;0;0;0
IL;2006;15;15;-1.0;0;-1.71;57.374;-1.4;52.218;79.77;-9.272;71.8;-9.799;5.8;21911.32;6.259;2.11;57.7;3.023;0;0;0;0
IL;2007;16;15;-1.0;1;-0.61;64.641;-1.16;16.857;72.72;-8.844;65.8;-8.357;6.14;25022.3;14.198;0.52;51.06;-11.495;0;0;0;0
IL;2008;16;16;-1.0;0;-2.64;-337.025;-2.84;-143.986;71.59;-1.546;65;-1.216;3.06;29666.47;18.56;4.59;41.42;-18.883;0;0;0;0
IL;2009;16;16;-1.0;0;-5.58;-110.93;-4.73;-66.408;74.32;3.815;66.7;2.615;1.27;27808.81;-6.262;3.32;45.74;10.42;0;0;0;0
IL;2010;16;16;-1.0;0;-3.94;29.371;-3.73;21.075;70.56;-5.063;64.5;-3.298;5.52;30747.8;10.569;2.69;46.26;1.15;0;0;0;0
IL;2011;17;16;-1.0;1;-3.26;17.314;-3.63;2.788;68.78;-2.524;64;-0.775;5.03;33718.95;9.663;3.45;40.1;-13.328;0;0;0;0
IL;2012;17;16;-1.0;1;-4.93;-51.489;-5.16;-42.25;67.86;-1.338;63;-1.563;2.88;32832.3;-2.63;1.71;38.38;-4.287;0;0;0;0
IL;2013;17;16;-1.0;1;-4.06;17.633;-4.31;16.382;67.21;-0.959;62.7;-0.476;3.25;36297.19;10.553;1.53;33.27;-13.299;0;0;0;0
IL;2014;17;16;-1.0;1;-3.48;14.395;-3.52;18.386;67.1;-0.168;63.4;1.116;2.55;37222.38;2.549;0.48;31.84;-4.31;0;0;0;0
IL;2015;17;16;-1.0;1;-3.03;13.05;-2.85;19.176;64.62;-3.693;61.11;-3.62;2.58;35343.34;-5.048;-0.6;30.63;-3.803;0;0;0;0
IT;1994;19;19;-1.0;0;-8.79;9.451;-7.97;9.047;117.87;5.418;110.77;5.153;2.15;19186.32;3.097;4.16;0;0;0;0;0;0
IT;1995;19;18;-1.0;1;-7.25;17.437;-6.14;22.968;108.69;-7.785;95.39;-13.883;2.3;20609.06;7.415;5.39;0;0;0;0;0;0
IT;1996;19;18;-1.0;1;-6.65;8.313;-5.35;12.897;117.71;8.302;104.55;9.597;1.29;23033.4;11.764;3.98;0;0;0;0;0;0
IT;1997;19;18;-1.0;1;-3.01;54.714;-2.75;48.532;113.43;-3.641;99.85;-4.494;1.84;21811.82;-5.304;1.85;0;0;0;0;0;0
IT;1998;19;18;-1.0;1;-3.02;-0.332;-2.4;12.786;110.81;-2.308;97.6;-2.256;1.62;22283.57;2.163;2.03;0;0;0;0;0;0
IT;1999;19;18;-1.0;1;-1.81;40.271;-0.84;65.14;109.66;-1.037;93.98;-3.71;1.56;21968.42;-1.414;1.65;0;0;0;0;0;0
IT;2000;19;18;-1.0;1;-1.32;26.648;-2.49;-197.849;105.11;-4.148;90.21;-4.003;3.71;20116.62;-8.429;2.58;0;0;0;0;0;0
IT;2001;19;18;-1.0;1;-3.39;-156.269;-4.12;-65.223;104.73;-0.362;89.55;-0.742;1.77;20423.14;1.524;2.32;0;0;0;0;0;0
IT;2002;19;19;-1.0;0;-3.07;9.431;-4.04;1.821;101.92;-2.68;86.59;-3.297;0.25;22303.02;9.205;2.61;0;0;0;0;0;0
IT;2003;19;19;-1.0;0;-3.41;-11.097;-4.52;-11.795;100.49;-1.411;85.55;-1.206;0.15;27527.38;23.424;2.81;93.02;0;0;0;0;0
JM;2008;7;7;-1.0;0;-7.51;-97.736;;0;127.02;10.958;;0;-0.82;5054.54;6.271;22.01;78.62;-7.834;1;1;1;1
JM;2009;4;4;-1.0;0;-11.13;-48.096;;0;141.94;11.74;;0;-3.41;4434.77;-12.262;9.58;96.98;23.345;1;1;1;1
JM;2010;6;6;-1.0;0;-6.33;43.065;;0;142.04;0.074;;0;-1.45;4811.45;8.494;12.61;110.87;14.322;1;1;1;1
JM;2011;6;6;-1.0;0;-6.41;-1.231;;0;140.5;-1.085;;0;1.42;5226.3;8.622;7.53;102.23;-7.788;1;1;1;1
JM;2012;6;6;-1.0;0;-4.09;36.276;;0;145.33;3.438;;0;-0.52;5325.02;1.889;6.9;97.2;-4.925;1;1;1;1
JM;2013;6;4;-1.0;2;0.12;102.912;;0;139.68;-3.889;;0;0.2;5096.83;-4.285;9.36;92.27;-5.074;1;1;1;1
JM;2014;6;6;-1.0;0;-0.5;-517.647;;0;135.62;-2.909;;0;0.53;4963.65;-2.613;8.28;102.97;11.599;1;1;1;1
JM;2015;7;6;-1.0;1;-0.4;20.322;;0;124.35;-8.307;;0;1.09;4948.02;-0.315;4.68;97.25;-5.553;1;1;1;1
JP;1994;21;21;-1.0;0;-3.87;0;-3.5;0;86.22;0;18.83;0;0.86;38771;0;0.69;0;0;0;0;0;0
JP;1995;21;21;-1.0;0;-4.74;-22.489;-4.63;-32.248;95.07;10.267;22.87;21.486;1.94;42536.17;9.711;-0.13;0;0;0;0;0;0
JP;1996;21;21;-1.0;0;-4.9;-3.373;-5.15;-11.296;102.29;7.599;28.15;23.069;2.61;37438.88;-11.983;0.13;0;0;0;0;0;0
JP;1997;21;21;-1.0;0;-3.79;22.798;-4.12;19.969;109.1;6.657;34.06;21.018;1.6;34324.33;-8.319;1.76;0;0;0;0;0;0
JP;1998;21;20;-1.0;1;-4.83;-27.655;-4.54;-9.99;121.63;11.483;44.71;31.26;-2;30997.21;-9.693;0.67;0;0;0;0;0;0
JP;1999;21;20;-1.0;1;-7.14;-47.796;-6.67;-46.98;135.61;11.491;52.36;17.108;-0.2;34893.19;12.569;-0.33;0;0;0;0;0;0
JP;2000;21;20;-1.0;1;-7.81;-9.394;-7.41;-11.174;143.78;6.024;58.85;12.387;2.26;37301.41;6.902;-0.65;0;0;0;0;0;0
JP;2001;19;19;-1.0;0;-6.04;22.703;-5.81;21.6;153.64;6.856;65.51;11.324;0.36;32729.95;-12.255;-0.8;0;0;0;0;0;0
JP;2007;19;19;-1.0;0;-2.09;42.81;-2.28;37.654;183.01;-1.605;80.49;-0.666;2.19;34098.58;-0.02;0.06;39.25;16.267;0;0;0;0
JP;2008;19;19;-1.0;0;-4.11;-96.839;-3.59;-57.89;191.81;4.808;95.28;18.379;-1.04;37975.54;11.37;1.38;44.51;13.39;0;0;0;0
JP;2009;19;19;-1.0;0;-10.39;-152.871;-7.49;-108.575;210.25;9.611;106.19;11.452;-5.53;39475.64;3.95;-1.34;40.32;-9.416;0;0;0;0
JP;2010;19;19;-1.0;0;-9.3;10.546;-7.94;-5.953;215.82;2.651;113.06;6.462;4.71;43095.33;9.169;-0.72;45.87;13.773;0;0;0;0
JP;2012;18;17;-1.0;1;-8.76;10.781;-7.9;6.662;238.02;2.757;129.03;1.456;1.74;46704.56;1.037;-0.04;49.11;-4.001;0;0;0;0
JP;2013;18;17;-1.0;1;-8.52;2.752;-8.22;-4.037;244.48;2.715;124.23;-3.72;1.36;38551.51;-17.457;0.36;54.96;11.914;0;0;0;0
JP;2014;18;17;-1.0;1;-6.16;27.704;-5.75;30.009;249.08;1.882;126.23;1.612;-0.03;36156.19;-6.213;2.75;57.04;3.79;0;0;0;0
JP;2015;17;16;-1.0;1;-5.24;14.912;-4.85;15.659;248.06;-0.409;128.09;1.473;0.47;32485.55;-10.152;0.79;68.59;20.237;0;0;0;0
KZ;1996;9;9;-1.0;0;0;0;0;0;0;0;0;0;0.5;1349.6;0;39.13;14.04;0;1;1;1;1
KZ;1997;9;9;-1.0;0;0;0;0;0;0;0;0;0;1.7;1457.03;7.96;17.44;18.66;32.937;0;1;1;1
KZ;2000;9;9;-1.0;0;0;0;0;0;0;0;0;0;9.8;1230.49;8.689;13.33;75.66;86.86;1;1;1;1
KZ;2001;10;10;-1.0;0;0;0;0;0;0;0;0;0;13.5;1491.65;21.224;8.38;73.34;-3.059;0;1;1;1
KZ;2003;11;11;-1.0;0;4;107.692;3.36;61.653;14.96;-14.95;3.58;-54.407;9.3;2062.29;24.448;6.45;79.82;1.781;0;1;1;1
KZ;2004;12;12;-1.0;0;2.58;-35.511;2.81;-16.587;11.39;-23.86;0.03;-99.218;9.6;2862.5;38.802;6.89;82.49;3.339;0;0;1;1
KZ;2006;13;13;-1.0;0;7.65;28.557;6.59;14.898;6.67;-17.681;-10.86;-77.109;10.7;5261.81;40.186;8.58;104.02;22.761;0;0;1;1
KZ;2008;12;12;-1.0;0;1.23;-76.105;0.6;-82.842;6.77;15.186;-13.91;-0.877;3.3;8457.34;25.554;17.15;93.53;-10.688;0;0;0;1
KZ;2009;12;12;-1.0;0;-1.33;-208.231;-0.73;-222.371;10.23;51.153;-11.04;20.621;1.2;7118.57;-15.83;7.3;106.86;14.255;0;0;0;1
KZ;2010;13;12;-1.0;1;1.47;210.693;1.66;326.33;10.68;4.459;-10.25;7.198;7.3;9008.71;26.552;7.13;92.59;-13.354;0;0;0;1
KZ;2011;14;13;-1.0;1;5.95;304.898;5.62;238.758;10.41;-2.574;-13.02;-26.988;7.5;11277.97;25.19;8.33;72;-22.236;0;0;0;1
KZ;2012;14;14;-1.0;0;4.53;-23.925;4.08;-27.367;12.39;19.062;-16.29;-25.179;5;12033.96;6.703;5.12;72.16;0.224;0;0;0;0
KZ;2013;14;14;-1.0;0;5.05;11.462;4.24;3.748;12.86;3.785;-17.97;-10.275;6;13508.67;12.255;5.83;68.46;-5.137;0;0;0;0
KZ;2014;14;14;-1.0;0;1.81;-64.058;1.43;-66.352;14.73;14.548;-19.48;-8.416;4.3;12505.67;-7.425;6.72;76.96;12.424;0;0;0;0
KE;2007;8;8;-1.0;0;-2.42;0;;0;38.37;0;34.42;0;6.85;895.23;0;4.27;23.69;0;1;1;1;1
KE;2010;8;8;-1.0;0;-4.41;-1.636;;0;44.4;8.05;40.22;9.112;8.4;1038.95;5.799;4.31;22.11;-4.932;1;1;1;1
KE;2011;8;8;-1.0;0;-4.12;6.665;;0;43.05;-3.049;39.06;-2.884;6.11;1062.11;2.229;14.02;25;13.084;1;1;1;1
KE;2012;8;8;-1.0;0;-5.03;-22.225;;0;41.69;-3.148;37.95;-2.847;4.56;1238.58;16.615;9.38;23.4;-6.435;1;1;1;1
KE;2013;8;8;-1.0;0;-5.71;-13.553;;0;41.62;-0.173;38.21;0.68;5.69;1314.14;6.1;5.72;24.92;6.518;1;1;1;1
KE;2014;8;8;-1.0;0;-7.45;-30.417;;0;47.02;12.964;43.25;13.193;5.33;1417.13;7.837;6.88;26.53;6.453;1;1;1;1
KE;2015;8;8;-1.0;0;-8.38;-12.466;;0;52.69;12.061;49.58;14.64;5.59;1388.45;-2.024;6.58;26.63;0.377;1;1;1;1
KR;1996;18;18;-1.0;0;2.43;0;2.3;0;8.24;0;0;0;7.6;13137.11;0;4.93;0;0;0;0;0;0
KR;1997;8;6;-1.0;2;2.45;0.866;2.16;-6.296;10.25;24.287;0;0;5.92;12132.83;-7.645;4.44;0;0;0;0;0;0
KR;1998;11;10;-1.0;1;1.16;-52.677;2.54;17.47;14.67;43.172;0;0;-5.47;8083.13;-33.378;7.51;0;0;0;0;0;0
KR;1999;13;13;-1.0;0;1.22;5.095;1.61;-36.371;16.75;14.181;0;0;11.31;10409.51;28.781;0.81;0;0;0;0;0;0
KR;2001;14;14;-1.0;0;2.58;-37.963;2.82;-36.087;17.7;3.436;0;0;4.53;11258.82;-5.759;4.07;0;0;0;0;0;0
KR;2015;18;18;-1.0;0;-0.18;-143.541;0.09;-84.668;35.94;2.346;33.92;2.794;2.59;27195.2;-2.772;0.71;28.57;-4.696;0;0;0;0
KW;1997;16;16;-1.0;0;17.17;0;;0;59.2;0;;0;2.49;13740.68;0;0.81;0;0;0;0;0;1
KW;1998;16;16;-1.0;0;6.88;-59.927;;0;59.5;0.507;;0;3.65;11424.92;-16.853;0.6;0;0;0;0;0;1
KW;1999;16;16;-1.0;0;15.15;120.294;;0;50.82;-14.58;;0;-1.79;13358.13;16.921;3.08;0;0;0;0;0;1
KW;2000;16;16;-1.0;0;31.61;108.618;;0;35.43;-30.289;;0;4.69;17012.78;27.359;1.57;0;0;0;0;0;1
KW;2001;16;16;-1.0;0;28.67;-9.309;;0;36.43;2.825;;0;0.21;15108.11;-11.195;1.45;0;0;0;0;0;1
KW;2007;18;18;-1.0;0;37.41;17.294;;0;11.83;11.939;;0;5.99;33732.52;5.721;5.47;0;0;0;0;0;0
KW;2011;19;19;-1.0;0;33.06;27.381;;0;8.55;-24.621;;0;10.61;41830.52;29.842;4.91;0;0;0;0;0;0
KW;2012;19;19;-1.0;0;33.27;0.65;;0;6.79;-20.578;;0;7.67;45992.9;9.951;3.2;0;0;0;0;0;0
KW;2013;19;19;-1.0;0;34;2.188;;0;6.44;-5.185;;0;1.04;45202.08;-1.719;2.7;0;0;0;0;0;0
KW;2014;19;19;-1.0;0;26.59;-21.808;;0;7.08;10.02;;0;0.03;43005.43;-4.86;2.94;0;0;0;0;0;0
KW;2015;19;19;-1.0;0;1.24;-95.336;;0;10.59;49.548;;0;0.9;29363.03;-31.723;3.4;0;0;0;0;0;0
LB;1998;9;9;-1.0;0;-17.04;29.65;0;0;0;0;0;0;3.9;5552.03;9.058;4.55;40.09;26.491;0;0;1;1
LB;1999;9;9;-1.0;0;-16.5;3.204;0;0;0;0;0;0;-0.8;5513.69;-0.69;0.24;48.25;20.357;0;0;1;1
LB;2001;7;6;-1.0;1;-20.75;12.194;-18.22;23.366;160.91;10.134;158.99;11.007;3.9;5240.26;-1.702;-0.37;73.39;25.92;0;0;0;1
LB;2002;6;6;-1.0;0;-15.97;23.003;-15.6;14.356;160.95;0.021;155.66;-2.098;3.4;5430.42;3.629;1.76;96.45;31.413;0;0;0;1
LB;2003;6;6;-1.0;0;-13.78;13.717;-18.22;-16.794;169.03;5.022;166.28;6.825;1.7;5351.76;-1.448;1.27;117.25;21.571;1;1;1;1
LB;2004;6;6;-1.0;0;-9.93;27.971;-14.39;21.047;171.18;1.274;165.67;-0.369;5.06;5438.37;1.618;1.67;114.88;-2.026;0;1;1;1
LB;2005;6;6;-1.0;0;-8.66;12.783;-14.08;2.113;180.7;5.559;172.41;4.068;2.7;5339.09;-1.826;-0.72;110.58;-3.742;0;0;1;1
LB;2006;6;6;-1.0;0;-10.68;-23.377;-18.2;-29.229;185.19;2.484;180.2;4.52;1.6;5342.64;0.066;5.57;114.28;3.346;0;0;1;1
LB;2007;7;6;-1.0;1;-11.04;-3.351;-18.71;-2.803;171.02;-7.649;165.18;-8.333;9.4;5936.77;11.121;4.06;101.28;-11.374;0;0;1;1
LB;2008;6;6;-1.0;0;-9.95;9.837;-17.27;7.703;163.09;-4.637;151.17;-8.486;9.1;6887.7;16.018;10.76;83.13;-17.927;0;0;0;1
LB;2009;7;6;-1.0;1;-8.16;18.053;-16.17;6.365;145.57;-10.746;132.12;-12.599;10.3;8274.29;20.132;1.2;71.05;-14.531;0;0;0;1
LB;2010;7;7;-1.0;0;-7.55;7.429;-13.79;14.739;138.39;-4.929;129.02;-2.344;8;8755.85;5.82;3.98;65.57;-7.703;0;0;0;1
LB;2011;7;7;-1.0;0;-5.92;21.56;-13.29;3.598;133.89;-3.254;128.28;-0.58;0.9;9143.86;4.431;4.97;61.62;-6.028;0;0;0;1
LB;2012;7;7;-1.0;0;-8.42;-42.141;-18.24;-37.241;130.8;-2.304;123.49;-3.735;2.8;9966.39;8.995;6.58;66.95;8.651;0;0;0;1
LY;2009;15;14;-1.0;1;-5.27;0;;0;1.87;0;-93.6;0;-0.79;10574.99;0;2.45;0;0;0;0;0;0
LY;2010;15;14;-1.0;1;11.56;319.518;;0;1.61;-14.011;-86.85;7.203;5.02;12377.53;17.045;2.46;0;0;0;0;0;0
LY;2011;10;7;-1.0;3;-15.9;-237.476;;0;10.87;575.871;-170.45;-96.255;-62.08;5858.51;-52.668;15.9;0;0;0;0;0;0
