
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_up_sm",="diff_up_sm",="diff_up_sm",="diff_up_sm"

="diff_up_sm",="",="",="",=""
="ngdpdpc_var",="-0.00655",="-0.00591",="-0.00659",="-0.00683"
="",="(-1.26)",="(-1.16)",="(-1.27)",="(-1.30)"

="ngdp_rpch",="-0.00168",="-0.00462",="-0.00152",="0.00186"
="",="(-0.06)",="(-0.17)",="(-0.06)",="(0.07)"

="extdebtpercgni_var",="-0.0125*",="-0.0127*",="-0.0125*",="-0.0125*"
="",="(-1.88)",="(-1.93)",="(-1.88)",="(-1.88)"

="ggxwdg_ngdp_var",="0.000197",="0.000444",="0.000182",="0.000113"
="",="(0.06)",="(0.12)",="(0.05)",="(0.03)"

="pcpipch",="-0.0211",="-0.0243",="-0.0209",="-0.0190"
="",="(-0.67)",="(-0.74)",="(-0.62)",="(-0.60)"

="defaultlastyear",="0.0269",="",="",=""
="",="(0.10)",="",="",=""

="defaultlast2years",="",="0.300",="",=""
="",="",="(0.74)",="",=""

="defaultlast5years",="",="",="0.0000775",=""
="",="",="",="(0.00)",=""

="defaultlast10years",="",="",="",="-0.206"
="",="",="",="",="(-0.53)"

="cut1",="",="",="",=""
="_cons",="0.902***",="0.925***",="0.901***",="0.867***"
="",="(3.60)",="(3.70)",="(3.57)",="(3.40)"

="cut2",="",="",="",=""
="_cons",="1.982***",="2.008***",="1.980***",="1.950***"
="",="(6.64)",="(6.89)",="(6.69)",="(6.52)"

="cut3",="",="",="",=""
="_cons",="2.609***",="2.635***",="2.607***",="2.579***"
="",="(6.94)",="(7.14)",="(6.95)",="(6.91)"

="cut4",="",="",="",=""
="_cons",="3.292***",="3.316***",="3.290***",="3.269***"
="",="(6.43)",="(6.53)",="(6.41)",="(6.35)"

="cut5",="",="",="",=""
="_cons",="3.480***",="3.504***",="3.478***",="3.457***"
="",="(6.17)",="(6.29)",="(6.17)",="(6.09)"

="cut6",="",="",="",=""
="_cons",="4.259***",="4.285***",="4.257***",="4.235***"
="",="(8.92)",="(9.10)",="(8.93)",="(8.81)"

="sigma2_u",="",="",="",=""
="_cons",="1.340***",="1.334***",="1.342***",="1.374***"
="",="(3.49)",="(3.49)",="(3.44)",="(3.33)"

="N",="746",="746",="746",="746"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
