
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf"

="diff_dw_sf",="",="",="",=""
="ngdpdpc_var",="-0.0149*",="-0.0150*",="-0.0154*",="-0.0143"
="",="(-1.69)",="(-1.70)",="(-1.72)",="(-1.61)"

="ngdp_rpch",="0.0294",="0.0298",="0.0282",="0.0302"
="",="(0.72)",="(0.73)",="(0.68)",="(0.74)"

="extdebtpercgni_var",="0.0000668",="0.000100",="0.000259",="0.000133"
="",="(0.02)",="(0.03)",="(0.07)",="(0.04)"

="ggxwdg_ngdp_var",="0.00648",="0.00646",="0.00648",="0.00617"
="",="(1.53)",="(1.53)",="(1.54)",="(1.43)"

="pcpipch",="0.0472",="0.0501",="0.0522",="0.0595"
="",="(1.32)",="(1.34)",="(1.31)",="(1.39)"

="defaultlastyear",="0.687",="",="",=""
="",="(1.53)",="",="",=""

="defaultlast2years",="",="0.444",="",=""
="",="",="(1.02)",="",=""

="defaultlast5years",="",="",="0.344",=""
="",="",="",="(1.03)",=""

="defaultlast10years",="",="",="",="-0.447"
="",="",="",="",="(-1.30)"

="cut1",="",="",="",=""
="_cons",="1.880***",="1.864***",="1.878***",="1.712***"
="",="(5.38)",="(5.27)",="(5.21)",="(5.03)"

="cut2",="",="",="",=""
="_cons",="3.507***",="3.486***",="3.499***",="3.328***"
="",="(9.12)",="(9.05)",="(8.96)",="(9.12)"

="sigma2_u",="",="",="",=""
="_cons",="1.440***",="1.424***",="1.462***",="1.360***"
="",="(2.98)",="(3.01)",="(2.99)",="(3.07)"

="N",="759",="759",="759",="759"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
