
="";="(1)";="(2)";="(3)";="(4)"
="";="diff_up_sf";="diff_up_sf";="diff_up_sf";="diff_up_sf"

="diff_up_sf";="";="";="";=""
="ngdpdpc_var";="-0.00814";="-0.00785";="-0.00828";="-0.00861"
="";="(-1.15)";="(-1.14)";="(-1.22)";="(-1.22)"

="ngdp_rpch";="-0.0190";="-0.0215";="-0.0186";="-0.0158"
="";="(-0.82)";="(-0.96)";="(-0.83)";="(-0.69)"

="extdebtpercgni_var";="-0.00548";="-0.00584";="-0.00554";="-0.00546"
="";="(-1.02)";="(-1.09)";="(-1.01)";="(-1.00)"

="ggxwdn_ngdp_var";="0.0000182***";="0.0000183***";="0.0000182***";="0.0000184***"
="";="(3.59)";="(3.59)";="(3.53)";="(3.27)"

="pcpipch";="-0.0321";="-0.0340";="-0.0317";="-0.0285"
="";="(-0.92)";="(-0.95)";="(-0.87)";="(-0.78)"

="defaultlastyear";="0.426";="";="";=""
="";="(0.97)";="";="";=""

="defaultlast2years";="";="0.426";="";=""
="";="";="(1.00)";="";=""

="defaultlast5years";="";="";="0.101";=""
="";="";="";="(0.30)";=""

="defaultlast10years";="";="";="";="-0.0672"
="";="";="";="";="(-0.18)"

="cut1";="";="";="";=""
="_cons";="1.282***";="1.279***";="1.248***";="1.233***"
="";="(5.32)";="(5.39)";="(5.36)";="(5.22)"

="cut2";="";="";="";=""
="_cons";="2.799***";="2.798***";="2.762***";="2.746***"
="";="(7.92)";="(8.10)";="(8.08)";="(8.04)"

="sigma2_u";="";="";="";=""
="_cons";="1.307***";="1.304***";="1.272***";="1.286***"
="";="(3.46)";="(3.47)";="(3.41)";="(3.29)"

="N";="773";="773";="773";="773"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
