
="";="(1)";="(2)";="(3)";="(4)"
="";="diff_up_sf";="diff_up_sf";="diff_up_sf";="diff_up_sf"

="diff_up_sf";="";="";="";=""
="ngdpdpc_var";="-0.00735";="-0.00730";="-0.00735";="-0.00738"
="";="(-1.42)";="(-1.42)";="(-1.44)";="(-1.43)"

="ngdp_rpch";="-0.00278";="-0.00287";="-0.00285";="-0.00305"
="";="(-0.27)";="(-0.28)";="(-0.27)";="(-0.29)"

="extdebtpercgni_var";="-0.000760";="-0.000752";="-0.000752";="-0.000721"
="";="(-0.27)";="(-0.27)";="(-0.27)";="(-0.26)"

="ggxwdn_ngdp_var";="0.0000200**";="0.0000201**";="0.0000200**";="0.0000195**"
="";="(2.17)";="(2.15)";="(2.13)";="(2.24)"

="pcpipch";="-0.000435";="-0.000435";="-0.000435";="-0.000451"
="";="(-1.11)";="(-1.11)";="(-1.11)";="(-1.14)"

="defaultlastyear";="0.0658";="";="";=""
="";="(0.29)";="";="";=""

="defaultlast2years";="";="0.0764";="";=""
="";="";="(0.34)";="";=""

="defaultlast5years";="";="";="0.0614";=""
="";="";="";="(0.29)";=""

="defaultlast10years";="";="";="";="0.148"
="";="";="";="";="(0.62)"

="cut1";="";="";="";=""
="_cons";="1.064***";="1.070***";="1.069***";="1.118***"
="";="(6.60)";="(6.55)";="(6.28)";="(5.72)"

="cut2";="";="";="";=""
="_cons";="2.567***";="2.573***";="2.572***";="2.621***"
="";="(11.64)";="(11.71)";="(11.27)";="(10.45)"

="sigma2_u";="";="";="";=""
="_cons";="1.048***";="1.047***";="1.053***";="1.051***"
="";="(3.42)";="(3.42)";="(3.48)";="(3.49)"

="N";="1149";="1149";="1149";="1149"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
