
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf"

="diff_dw_sf",="",="",="",=""
="ngdpdpc_var",="-0.0124**",="-0.0124**",="-0.0125**",="-0.0129***"
="",="(-2.56)",="(-2.56)",="(-2.54)",="(-2.64)"

="ngdp_rpch",="-0.0249",="-0.0250",="-0.0277",="-0.0234"
="",="(-1.16)",="(-1.16)",="(-1.27)",="(-1.07)"

="extdebtpercgni_var",="-0.00408**",="-0.00403*",="-0.00405*",="-0.00439**"
="",="(-1.97)",="(-1.95)",="(-1.91)",="(-2.11)"

="budgetbal_ngdp_var",="-0.00000571",="-0.00000943",="-0.00000950",="-0.00000870"
="",="(-0.48)",="(-0.80)",="(-0.81)",="(-0.73)"

="pcpipch",="-0.000115",="-0.0000959",="-0.0000833",="-0.0000744"
="",="(-0.26)",="(-0.22)",="(-0.19)",="(-0.17)"

="defaultlastyear",="0.321",="",="",=""
="",="(1.54)",="",="",=""

="defaultlast2years",="",="0.278",="",=""
="",="",="(1.45)",="",=""

="defaultlast5years",="",="",="0.429***",=""
="",="",="",="(2.67)",=""

="defaultlast10years",="",="",="",="0.177"
="",="",="",="",="(0.97)"

="cut1",="",="",="",=""
="_cons",="0.862***",="0.857***",="0.936***",="0.851***"
="",="(5.47)",="(5.44)",="(6.04)",="(5.22)"

="cut2",="",="",="",=""
="_cons",="2.287***",="2.279***",="2.363***",="2.269***"
="",="(12.28)",="(12.33)",="(12.44)",="(11.62)"

="sigma2_u",="",="",="",=""
="_cons",="0.893***",="0.887***",="0.875***",="0.907***"
="",="(3.24)",="(3.24)",="(3.26)",="(3.24)"

="N",="1194",="1194",="1194",="1194"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
