="";="foodw_mfnetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="sigma2_u:_cons"
="b";=".0002872";=".0047692";=".0000748";=".0011216";=".0042441";="";="";="";="";="0";=".0085429";="";="";="";="";="";="";=""
="t";=".0708626";=".4059196";=".045139";="1.015124";="1.426563";="";="";="";="";=".";=".0667892";="";="";="";="";="";="";=""
="p";=".9435071";=".6848017";=".9639965";=".3100468";=".1537058";="";="";="";="";=".";=".9467495";="";="";="";="";="";="";=""
="netdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001862";="-.0030915";="-.0000485";="-.000727";="-.0027511";="";="";="";="";="0";="-.0055057";="";="";="";="";="";="";=""
="t";="-.0706301";="-.4117902";="-.0451169";="-.9653219";="-1.415589";="";="";="";="";=".";="-.0673055";="";="";="";="";="";="";=""
="p";=".9436922";=".6804932";=".9640141";=".3343836";=".1568958";="";="";="";="";=".";=".9463385";="";="";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000804";="-.0013342";="-.0000209";="-.0003138";="-.0011873";="";="";="";="";="0";="-.0024117";="";="";="";="";="";="";=""
="t";="-.0714276";="-.3895009";="-.0451955";="-1.088152";="-1.289843";="";="";="";="";=".";="-.0659814";="";="";="";="";="";="";=""
="p";=".9430574";=".6969056";=".9639515";=".2765279";=".1971053";="";="";="";="";=".";=".9473926";="";="";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0003888";="-.0027663";=".0004928";="-.0038184";="-.0132568";="";="";="";="";="";="";="0";="-.6467571";="-.7615505";=".7464461";="1.604535";="2.260786";=".3195302"
="t";="-.0369688";="-.0996991";=".1146009";="-1.324903";="-1.825271";="";="";="";="";="";="";=".";="-1.511984";="-1.870951";="1.870512";="3.941688";="3.999537";="1.876704"
="p";=".9705099";=".9205832";=".9087615";=".1852033";=".0679601";="";="";="";="";="";="";=".";=".130538";=".0613518";=".0614128";=".0000809";=".0000635";=".0605586"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0001505";=".0010706";="-.0001907";=".0014778";=".0051306";="";="";="";="";="";="";="0";=".237101";="";="";="";="";=""
="t";=".036963";=".0997292";="-.1145878";="1.330676";="1.852102";="";="";="";="";="";="";=".";="1.703489";="";="";="";="";=""
="p";=".9705145";=".9205593";=".9087719";=".1832955";=".0640111";="";="";="";="";="";="";=".";=".0884766";="";="";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000961";="-.0006839";=".0001218";="-.000944";="-.0032772";="";="";="";="";="";="";="0";="-.1113309";="";="";="";="";=""
="t";="-.0368994";="-.1000941";=".1146037";="-1.247987";="-1.779112";="";="";="";="";="";="";=".";="-2.672765";="";="";="";="";=""
="p";=".9705652";=".9202696";=".9087592";=".2120357";=".0752214";="";="";="";="";="";="";=".";=".0075229";="";="";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000426";="-.000303";=".000054";="-.0004182";="-.0014518";="";="";="";="";="";="";="0";="-.0921625";="";="";="";="";=""
="t";="-.0371155";="-.0987183";=".1142896";="-1.466024";="-1.645551";="";="";="";="";="";="";=".";="-1.253363";="";="";="";="";=""
="p";=".9703929";=".9213619";=".9090082";=".1426416";=".0998562";="";="";="";="";="";="";=".";=".2100736";="";="";="";="";=""
=""
