="";="fooup_smgrossdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdg_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="cut5:_cons";="sigma2_u:_cons"
="p";=".8853322";=".8242099";=".3407839";=".4883729";=".257547";="";="";="";="";=".";=".5855771";="";="";=".3885513";="2.88e-07";="1.15e-09";="3.33e-14";="1.71e-14";=".0030524"
="grossdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000531";=".0025332";="-.001268";=".0028972";=".0043837";="";="";="";="";="0";="-.0476135";="";="";="";="";="";="";="";=""
="t";=".1441248";=".2220209";="-.9584096";=".6947852";="1.147125";="";="";="";="";=".";="-.5518622";="";="";="";="";="";="";="";=""
="p";=".8854019";=".8242976";=".3378563";=".4871899";=".2513298";="";="";="";="";=".";=".5810428";="";="";="";="";="";="";="";=""
="grossdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.000395";="-.0018841";=".0009431";="-.0021548";="-.0032604";="";="";="";="";="0";=".0361106";="";="";="";="";="";="";="";=""
="t";="-.1441521";="-.223957";=".958505";="-.7028986";="-1.136453";="";="";="";="";=".";=".547623";="";="";="";="";="";="";="";=""
="p";=".8853803";=".8227908";=".3378082";=".4821189";=".255767";="";="";="";="";=".";=".5839508";="";="";="";="";="";="";="";=""
="grossdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001109";="-.0005288";=".0002647";="-.0006048";="-.0009152";="";="";="";="";="0";=".0094456";="";="";="";="";="";="";="";=""
="t";="-.1446529";="-.2162314";=".8934144";="-.6753755";="-1.104036";="";="";="";="";=".";=".5412736";="";="";="";="";="";="";="";=""
="p";=".884985";=".8288074";=".3716353";=".4994372";=".2695776";="";="";="";="";=".";=".588319";="";="";="";="";="";="";="";=""
="grossdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0014546";="-.0073783";=".0033468";="-.0076497";="-.0110979";="";="";="";="";="";="";="0";=".2111951";=".334843";="1.744407";="2.559385";="3.272734";="3.551198";=".6279716"
="t";="-.1499484";="-.2478818";=".9460381";="-.6876536";="-1.078016";="";="";="";="";="";="";=".";=".5201605";=".8053315";="4.034892";="4.855094";="6.297946";="6.766986";="2.977378"
="p";=".8808053";=".8042258";=".3441292";=".4916709";=".2810267";="";="";="";="";="";="";=".";=".6029517";=".4206284";=".0000546";="1.20e-06";="3.02e-10";="1.31e-11";=".0029073"
="grossdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005486";=".0027827";="-.0012623";=".0028851";=".0041856";="";="";="";="";="";="";="0";="-.0775953";="";="";="";="";="";=""
="t";=".149858";=".2476869";="-.9519318";=".6893509";="1.09096";="";="";="";="";="";="";=".";="-.5357146";="";="";="";="";="";=""
="p";=".8808766";=".8043767";=".3411316";=".4906025";=".2752906";="";="";="";="";="";="";=".";=".5921558";="";="";="";="";="";=""
="grossdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004077";="-.002068";=".000938";="-.0021441";="-.0031105";="";="";="";="";="";="";="0";=".0599096";="";="";="";="";="";=""
="t";="-.1499217";="-.2501926";=".9518024";="-.6974436";="-1.078109";="";="";="";="";="";="";=".";=".5237521";="";="";="";="";="";=""
="p";=".8808264";=".8024384";=".3411972";=".4855252";=".2809853";="";="";="";="";="";="";=".";=".600451";="";="";="";="";="";=""
="grossdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001146";="-.0005812";=".0002636";="-.0006026";="-.0008742";="";="";="";="";="";="";="0";=".0146005";="";="";="";="";="";=""
="t";="-.1503556";="-.2400414";=".8889147";="-.6707681";="-1.066345";="";="";="";="";="";="";=".";=".5498717";="";="";="";="";="";=""
="p";=".8804841";=".8102982";=".3740489";=".5023683";=".2862676";="";="";="";="";="";="";=".";=".5824073";="";="";="";="";="";=""
=""
