="";="fooup_sfnetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="sigma2_u:_cons"
="netdebt_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0019409";="-.0105932";=".0016068";=".0067467";="-.0006439";="0";="-.2929968";="";="";="";="";="";="";=".5804681";="2.337188";="2.900247";="3.935081";="1.522404"
="t";=".2441336";="-1.036881";=".393564";="1.77751";="-1.446888";=".";="-.9151764";="";="";="";="";="";="";="1.948077";="6.626497";="6.560835";="3.868485";="2.040142"
="p";=".8071273";=".2997914";=".693903";=".0754843";=".1479283";=".";=".3600991";="";="";="";="";="";="";=".0514057";="3.44e-11";="5.35e-11";=".0001095";=".0413362"
="netdebt_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0005539";=".0030232";="-.0004586";="-.0019254";=".0001838";="0";=".0864002";="";="";="";="";="";="";="";="";="";="";=""
="t";="-.2430202";="1.005032";="-.3895539";="-1.69906";="1.402759";=".";=".8890988";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8079898";=".3148814";=".6968665";=".0893079";=".1606886";=".";=".37395";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005225";="-.0028519";=".0004326";=".0018163";="-.0001733";="0";="-.0813738";="";="";="";="";="";="";="";="";="";="";=""
="t";=".2431767";="-1.013257";=".3883082";="1.755232";="-1.402026";=".";="-.8825375";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8078685";=".3109372";=".697788";=".0792196";=".1609074";=".";=".3774862";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000248";="-.0001351";=".0000205";=".000086";="-8.21e-06";="0";="-.0039641";="";="";="";="";="";="";="";="";="";="";=""
="t";=".2424801";="-.7813645";=".39115";=".9070746";="-.9917113";=".";="-.7542266";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8084082";=".4345881";=".6956864";=".3643674";=".3213384";=".";=".4507132";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0017693";="-.0102064";=".0012415";=".0064871";="-.0006552";="";="";="0";="-.4267923";="";="";="";="";=".4705421";="2.23066";="2.794601";="3.823357";="1.475169"
="t";=".2232969";="-.9858883";=".3074915";="1.759946";="-1.471905";="";="";=".";="-1.310146";="";="";="";="";="1.525279";="6.454711";="6.756297";="3.932868";="2.081138"
="p";=".8233045";=".3241879";=".7584693";=".0784169";=".1410464";="";="";=".";=".1901466";="";="";="";="";=".1271894";="1.08e-10";="1.42e-11";=".0000839";=".0374212"
="netdebt_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.000502";=".0028961";="-.0003523";="-.0018408";=".0001859";="";="";="0";=".1297573";="";="";="";="";="";="";="";="";=""
="t";="-.2221284";=".9533474";="-.3050804";="-1.674289";="1.428428";="";="";=".";="1.24254";="";="";="";="";="";="";="";="";=""
="p";=".8242139";=".3404141";=".7603049";=".0940738";=".1531687";="";="";=".";=".2140375";="";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0004722";="-.0027238";=".0003313";=".0017313";="-.0001749";="";="";="0";="-.1215296";="";="";="";="";="";="";="";="";=""
="t";=".2221955";="-.9588485";=".3043048";="1.727561";="-1.427065";="";="";=".";="-1.23";="";="";="";="";="";="";="";="";=""
="p";=".8241617";=".3376351";=".7608957";=".084067";=".1535612";="";="";=".";=".2186971";="";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000234";="-.0001348";=".0000164";=".0000857";="-8.65e-06";="";="";="0";="-.0064359";="";="";="";="";="";="";="";="";=""
="t";=".2234039";="-.7805736";=".3088159";=".9266382";="-1.014888";="";="";=".";="-.9120689";="";="";="";="";="";="";="";="";=""
="p";=".8232212";=".4350533";=".7574616";=".3541144";=".310159";="";="";=".";=".3617324";="";="";="";="";="";="";="";="";=""
="netdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0022201";="-.010418";=".001054";=".0062155";="-.0006532";="";="";="";="";="0";="-.4843374";="";="";=".3817499";="2.142953";="2.709287";="3.741532";="1.406356"
="t";=".2824856";="-1.012264";=".2587839";="1.763321";="-1.470611";="";="";="";="";=".";="-1.443166";="";="";="1.086176";="5.222243";="5.617181";="3.670692";="2.093818"
="p";=".7775712";=".3114119";=".795802";=".0778463";=".1413962";="";="";="";="";=".";=".1489738";="";="";=".2774013";="1.77e-07";="1.94e-08";=".0002419";=".0362762"
="netdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0006286";=".00295";="-.0002985";="-.00176";=".000185";="";="";="";="";="0";=".1534394";="";="";="";="";="";="";=""
="t";="-.2809188";=".9839044";="-.2572548";="-1.689026";="1.422635";="";="";="";="";=".";="1.304452";="";="";="";="";="";="";=""
="p";=".7787727";=".3251625";=".7969821";=".0912145";=".154842";="";="";="";="";=".";=".1920797";="";="";="";="";="";="";=""
="netdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
