
="";="(1)";="(2)";="(3)";="(4)"
="";="budgetbalDefault1";="budgetbalDefault2";="budgetbalDefault5";="budgetbalDefault10"

="Diff_DW_SM";="";="";="";=""
="NGDPDPC_Var";="-0.0138*";="-0.0138*";="-0.0140*";="-0.0143**"
="";="(-1.90)";="(-1.92)";="(-1.92)";="(-1.96)"
="NGDP_RPCH";="-0.00243";="-0.000955";="-0.00452";="-0.0108"
="";="(-0.12)";="(-0.04)";="(-0.22)";="(-0.53)"
="ExtDebtPercGNI_Var";="0.00183";="0.00178";="0.00174";="0.00139"
="";="(0.41)";="(0.40)";="(0.38)";="(0.31)"
="BudgetBal_NGDP_Var";="0.000231";="0.000241";="0.000232";="0.000237"
="";="(1.48)";="(1.54)";="(1.47)";="(1.49)"
="PCPIPCH";="-0.000752";="-0.000789";="-0.000737";="-0.000662"
="";="(-0.60)";="(-0.55)";="(-0.63)";="(-0.72)"
="DefaultLastYear=0";="0";="";="";=""
="";="(.)";="";="";=""
="DefaultLastYear=1";="-0.111";="";="";=""
="";="(-0.62)";="";="";=""
="DefaultLast2Years=0";="";="0";="";=""
="";="";="(.)";="";=""
="DefaultLast2Years=1";="";="-0.206";="";=""
="";="";="(-1.02)";="";=""
="DefaultLast5Years=0";="";="";="0";=""
="";="";="";="(.)";=""
="DefaultLast5Years=1";="";="";="0.0526";=""
="";="";="";="(0.20)";=""
="DefaultLast10Years=0";="";="";="";="0"
="";="";="";="";="(.)"
="DefaultLast10Years=1";="";="";="";="0.451"
="";="";="";="";="(1.14)"
="Const";="-0.164";="-0.0951";="-0.258";="-0.588"
="";="(-0.84)";="(-0.47)";="(-0.95)";="(-1.53)"

="lnsig2u";="";="";="";=""
="Const";="-0.380";="-0.378";="-0.385";="-0.383"
="";="(-1.02)";="(-1.00)";="(-1.03)";="(-1.04)"

="Observations";="370";="370";="370";="370"
="r2_mf";="0.0206";="0.0221";="0.0200";="0.0244"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
