
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="";="structbalDefault1";="MERat0_structbal_Def1";="MERat1_structbal_Def1";="MERat2_structbal_Def1";="structbalDefault2";="MERat0_structbal_Def2";="MERat1_structbal_Def2";="MERat2_structbal_Def2";="structbalDefault5";="MERat0_structbal_Def5";="MERat1_structbal_Def5";="MERat2_structbal_Def5";="structbalDefault10";="MERat0_structbal_Def10";="MERat1_structbal_Def10";="MERat2_structbal_Def10"

="main";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="NGDPDPC_Var";="-0.00406";="0.00127";="-0.00101";="-0.000260";="-0.00327";="0.00100";="-0.000791";="-0.000211";="-0.00363";="0.00110";="-0.000866";="-0.000237";="-0.00417";="0.00126";="-0.000989";="-0.000274"
="";="(-0.72)";="(0.72)";="(-0.73)";="(-0.69)";="(-0.59)";="(0.59)";="(-0.59)";="(-0.57)";="(-0.66)";="(0.66)";="(-0.67)";="(-0.64)";="(-0.76)";="(0.76)";="(-0.76)";="(-0.72)"
="NGDP_RPCH";="0.00401";="-0.00125";="0.000994";="0.000257";="-0.00183";="0.000562";="-0.000444";="-0.000118";="-0.00639";="0.00194";="-0.00152";="-0.000416";="-0.00385";="0.00117";="-0.000913";="-0.000253"
="";="(0.19)";="(-0.19)";="(0.19)";="(0.19)";="(-0.08)";="(0.08)";="(-0.08)";="(-0.08)";="(-0.29)";="(0.29)";="(-0.29)";="(-0.29)";="(-0.17)";="(0.17)";="(-0.17)";="(-0.17)"
="ExtDebtPercGNI_Var";="-0.00582";="0.00182";="-0.00144";="-0.000373";="-0.00519";="0.00159";="-0.00126";="-0.000335";="-0.00594";="0.00180";="-0.00142";="-0.000387";="-0.00612";="0.00185";="-0.00145";="-0.000402"
="";="(-1.50)";="(1.52)";="(-1.53)";="(-1.35)";="(-1.32)";="(1.34)";="(-1.35)";="(-1.22)";="(-1.57)";="(1.58)";="(-1.59)";="(-1.39)";="(-1.59)";="(1.59)";="(-1.60)";="(-1.41)"
="GGSB_NPGDP";="-0.0283";="0.00881";="-0.00700";="-0.00181";="-0.0323";="0.00990";="-0.00782";="-0.00208";="-0.0322";="0.00976";="-0.00767";="-0.00210";="-0.0271";="0.00822";="-0.00644";="-0.00178"
="";="(-0.76)";="(0.77)";="(-0.77)";="(-0.73)";="(-0.89)";="(0.90)";="(-0.90)";="(-0.84)";="(-0.88)";="(0.89)";="(-0.90)";="(-0.83)";="(-0.73)";="(0.74)";="(-0.74)";="(-0.70)"
="PCPIPCH";="-0.00605";="0.00189";="-0.00150";="-0.000388";="-0.00695";="0.00213";="-0.00168";="-0.000448";="-0.00755";="0.00229";="-0.00180";="-0.000492";="-0.00599";="0.00182";="-0.00142";="-0.000393"
="";="(-0.74)";="(0.75)";="(-0.75)";="(-0.71)";="(-0.80)";="(0.81)";="(-0.81)";="(-0.76)";="(-0.83)";="(0.84)";="(-0.85)";="(-0.79)";="(-0.70)";="(0.70)";="(-0.71)";="(-0.68)"
="DefaultLastYear=0";="0";="0";="0";="0";="";="";="";="";="";="";="";="";="";="";="";=""
="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";="";="";="";="";=""
="DefaultLastYear=1";="0.222";="-0.0721";="0.0562";="0.0160";="";="";="";="";="";="";="";="";="";="";="";=""
="";="(1.28)";="(-1.23)";="(1.31)";="(0.99)";="";="";="";="";="";="";="";="";="";="";="";=""
="DefaultLast2Years=0";="";="";="";="";="0";="0";="0";="0";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";=""
="DefaultLast2Years=1";="";="";="";="";="0.448**";="-0.149**";="0.114**";="0.0351";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(2.20)";="(-2.12)";="(2.37)";="(1.44)";="";="";="";="";="";="";="";=""
="DefaultLast5Years=0";="";="";="";="";="";="";="";="";="0";="0";="0";="0";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";=""
="DefaultLast5Years=1";="";="";="";="";="";="";="";="";="0.515**";="-0.168**";="0.129**";="0.0392";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(2.05)";="(-2.00)";="(2.16)";="(1.45)";="";="";="";=""
="DefaultLast10Years=0";="";="";="";="";="";="";="";="";="";="";="";="";="0";="0";="0";="0"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)"
="DefaultLast10Years=1";="";="";="";="";="";="";="";="";="";="";="";="";="0.509*";="-0.163*";="0.127*";="0.0364"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(1.78)";="(-1.78)";="(1.86)";="(1.40)"

="cut1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.742***";="";="";="";="0.804***";="";="";="";="0.839***";="";="";="";="0.876***";="";="";=""
="";="(4.06)";="";="";="";="(4.39)";="";="";="";="(4.39)";="";="";="";="(4.16)";="";="";=""

="cut2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.981***";="";="";="";="2.047***";="";="";="";="2.082***";="";="";="";="2.113***";="";="";=""
="";="(9.09)";="";="";="";="(9.59)";="";="";="";="(9.31)";="";="";="";="(8.87)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.716***";="";="";="";="0.654***";="";="";="";="0.628***";="";="";="";="0.617***";="";="";=""
="";="(3.27)";="";="";="";="(3.21)";="";="";="";="(3.22)";="";="";="";="(3.17)";="";="";=""

="Observations";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926";="926"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
