="";="foostructbal";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggsb_npgdp";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="structbal_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0090186";="-.0255452";="-.0048159";="-.0112433";="-.0005431";="0";=".0956652";="";="";="";="";="";="";="1.020286";="2.427261";=".7946089"
="t";="-1.470755";="-1.11465";="-1.199134";="-.2967825";="-1.233625";=".";=".3446462";="";="";="";="";="";="";="4.522415";="10.05048";="3.352158"
="p";=".1413574";=".2650005";=".2304758";=".7666325";=".2173426";=".";=".7303604";="";="";="";="";="";="";="6.11e-06";="0";=".0008018"
="structbal_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0019323";=".0054734";=".0010319";=".002409";=".0001164";="0";="-.0211274";="";="";="";="";="";="";="";="";=""
="t";="1.452301";="1.084864";="1.18716";=".2970676";="1.212177";=".";="-.3343743";="";="";="";="";="";="";="";="";=""
="p";=".1464178";=".2779818";=".2351644";=".7664149";=".2254446";=".";=".7380972";="";="";="";="";="";="";="";="";=""
="structbal_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0017719";="-.0050188";="-.0009462";="-.002209";="-.0001067";="0";=".0193043";="";="";="";="";="";="";="";="";=""
="t";="-1.474096";="-1.070135";="-1.196544";="-.2981557";="-1.208982";=".";=".3360055";="";="";="";="";="";="";="";="";=""
="p";=".1404556";=".2845587";=".2314844";=".7655843";=".2266697";=".";=".7368667";="";="";="";="";="";="";="";="";=""
="structbal_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001605";="-.0004546";="-.0000857";="-.0002001";="-9.66e-06";="0";=".001823";="";="";="";="";="";="";="";="";=""
="t";="-1.066247";="-1.090136";="-.9605715";="-.2829003";="-1.057512";=".";=".3141682";="";="";="";="";="";="";="";="";=""
="p";=".286312";=".2756532";=".3367676";=".7772533";=".2902779";=".";=".7533933";="";="";="";="";="";="";="";="";=""
="structbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0089636";="-.0259269";="-.0048207";="-.0117604";="-.0005417";="";="";="0";=".1006742";="";="";="";="";="1.025103";="2.432445";=".7947131"
="t";="-1.478426";="-1.141278";="-1.200213";="-.3099723";="-1.226971";="";="";=".";=".3862167";="";="";="";="";="4.512109";="10.17897";="3.358494"
="p";=".1392937";=".2537542";=".2300567";=".756582";=".2198336";="";="";=".";=".6993362";="";="";="";="";="6.42e-06";="0";=".0007837"
="structbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".001919";=".0055507";=".0010321";=".0025178";=".000116";="";="";="0";="-.022185";="";="";="";="";="";="";=""
="t";="1.462869";="1.10951";="1.188403";=".3102986";="1.206636";="";="";=".";="-.3756591";="";="";="";="";="";="";=""
="p";=".1435032";=".2672103";=".2346746";=".7563339";=".2275722";="";="";=".";=".7071704";="";="";="";="";="";="";=""
="structbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0017598";="-.0050902";="-.0009464";="-.0023089";="-.0001063";="";="";="0";=".020276";="";="";="";="";="";="";=""
="t";="-1.484224";="-1.094749";="-1.197723";="-.3115213";="-1.203448";="";="";=".";=".3779311";="";="";="";="";="";="";=""
="p";=".1377495";=".2736268";=".2310247";=".7554044";=".2288031";="";="";=".";=".7054817";="";="";="";="";="";="";=""
="structbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001592";="-.0004605";="-.0000856";="-.0002089";="-9.62e-06";="";="";="0";=".001909";="";="";="";="";="";="";=""
="t";="-1.074177";="-1.104073";="-.9617163";="-.2944109";="-1.054141";="";="";=".";=".3479515";="";="";="";="";="";="";=""
="p";=".2827432";=".2695616";=".3361921";=".768444";=".2918184";="";="";=".";=".7278766";="";="";="";="";="";="";=""
="structbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0090519";="-.0252857";="-.0048749";="-.0113846";="-.0005371";="";="";="";="";="0";=".0384315";="";="";="1.01183";="2.418661";=".7954464"
="t";="-1.503318";="-1.100865";="-1.213524";="-.2984063";="-1.217905";="";="";="";="";=".";=".1657885";="";="";="4.394097";="9.906079";="3.34954"
="p";=".132757";=".2709556";=".2249294";=".7653931";=".22326";="";="";="";="";=".";=".8683234";="";="";=".0000111";="0";=".0008095"
="structbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0019416";=".0054237";=".0010456";=".002442";=".0001152";="";="";="";="";="0";="-.0083144";="";="";="";="";=""
="t";="1.48493";="1.074108";="1.201961";=".2988118";="1.197783";="";="";="";="";=".";="-.1646383";="";="";="";="";=""
="p";=".1375625";=".2827742";=".2293788";=".7650836";=".2310016";="";="";="";="";=".";=".8692287";="";="";="";="";=""
="structbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0017805";="-.0049737";="-.0009589";="-.0022394";="-.0001057";="";="";="";="";="0";=".0076164";="";="";="";="";=""
="t";="-1.507448";="-1.059957";="-1.211904";="-.2999185";="-1.194428";="";="";="";="";=".";=".1649125";="";="";="";="";=""
="p";=".1316959";=".2891641";=".225549";=".7642393";=".2323107";="";="";="";="";=".";=".8690128";="";="";="";="";=""
