="";="foogrossdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdg_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="grossdebt_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0060408";=".0290078";=".0033827";=".0088431";="-.0002315";="0";="-.019162";="";="";="";="";="";="";=".6199065";="1.904414";="1.11753"
="t";="-.891937";="1.66057";="1.038406";="3.565362";="-.4166283";=".";="-.1224329";="";="";="";="";="";="";="4.13632";="10.84254";="4.210222"
="p";=".3724267";=".0967999";=".2990811";=".0003634";=".6769503";=".";=".9025562";="";="";="";="";="";="";=".0000353";="0";=".0000255"
="grossdebt_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020625";="-.0099039";="-.0011549";="-.0030192";=".000079";="0";=".0065236";="";="";="";="";="";="";="";="";=""
="t";=".8971922";="-1.675397";="-1.031263";="-3.360176";=".4167244";=".";=".1227225";="";="";="";="";="";="";="";="";=""
="p";=".3696164";=".0938563";=".3024175";=".0007789";=".67688";=".";=".9023269";="";="";="";="";="";="";="";="";=""
="grossdebt_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0015884";=".0076273";=".0008895";=".0023252";="-.0000609";="0";="-.0050339";="";="";="";="";="";="";="";="";=""
="t";="-.8854312";="1.685246";="1.053748";="3.456573";="-.4157722";=".";="-.1225691";="";="";="";="";="";="";="";="";=""
="p";=".3759241";=".091941";=".2919983";=".0005471";=".6775767";=".";=".9024483";="";="";="";="";="";="";="";="";=""
="grossdebt_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004741";=".0022766";=".0002655";=".000694";="-.0000182";="0";="-.0014897";="";="";="";="";="";="";="";="";=""
="t";="-.9072996";="1.486662";=".9301576";="2.311601";="-.4169742";=".";="-.1231689";="";="";="";="";="";="";="";="";=""
="p";=".3642484";=".1371041";=".3522895";=".0207997";=".6766972";=".";=".9019733";="";="";="";="";="";="";="";="";=""
="grossdebt_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0060975";=".0291506";=".0033475";=".0088124";="-.00023";="";="";="0";="-.0432462";="";="";="";="";=".6106847";="1.895482";="1.122831"
="t";="-.9010708";="1.667843";="1.033139";="3.565281";="-.4134968";="";="";=".";="-.2931417";="";="";="";="";="4.052719";="10.61877";="4.236264"
="p";=".3675507";=".095347";=".3015387";=".0003635";=".6792427";="";="";=".";=".7694138";="";="";="";="";=".0000506";="0";=".0000227"
="grossdebt_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020845";="-.0099656";="-.0011444";="-.0030127";=".0000786";="";="";="0";=".0147014";="";="";="";="";="";="";=""
="t";=".9064029";="-1.682632";="-1.025405";="-3.36081";=".413541";="";="";=".";=".2944566";="";="";="";="";="";="";=""
="p";=".3647227";=".0924463";=".3051723";=".0007771";=".6792103";="";="";=".";=".768409";="";="";="";="";="";="";=""
="grossdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.001604";=".0076682";=".0008806";=".0023181";="-.0000605";="";="";="0";="-.0113569";="";="";="";="";="";="";=""
="t";="-.8944787";="1.693487";="1.048163";="3.455547";="-.4126498";="";="";=".";="-.2942207";="";="";="";="";="";="";=""
="p";=".3710658";=".0903628";=".2945634";=".0005492";=".6798632";="";="";=".";=".7685893";="";="";="";="";="";="";=""
="grossdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004806";=".0022975";=".0002638";=".0006945";="-.0000181";="";="";="0";="-.0033445";="";="";="";="";="";="";=""
="t";="-.91567";="1.48846";=".9242088";="2.308843";="-.4136242";="";="";=".";="-.2942327";="";="";="";="";="";="";=""
="p";=".35984";=".1366296";=".3553776";=".0209523";=".6791493";="";="";=".";=".7685801";="";="";="";="";="";="";=""
="grossdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0060874";=".0291938";=".0033599";=".0088245";="-.0002333";="";="";="";="";="0";="-.0343882";="";="";=".6114102";="1.896215";="1.121966"
="t";="-.8948641";="1.66177";="1.027793";="3.525444";="-.418005";="";="";="";="";=".";="-.2350967";="";="";="3.936281";="10.29852";="4.238381"
="p";=".3708597";=".0965588";=".3040471";=".0004228";=".6759435";="";="";="";="";=".";=".8141337";="";="";=".0000828";="0";=".0000225"
="grossdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020805";="-.0099774";="-.0011483";="-.0030159";=".0000797";="";="";="";="";="0";=".0117145";="";="";="";="";=""
="t";=".8994095";="-1.674709";="-1.021309";="-3.342824";=".4180007";="";="";="";="";=".";=".2355128";="";="";="";="";=""
="p";=".3684346";=".0939913";=".307108";=".0008293";=".6759466";="";="";="";="";=".";=".8138108";="";="";="";="";=""
="grossdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0016012";=".0076792";=".0008838";=".0023212";="-.0000614";="";="";="";="";="0";="-.0090367";="";="";="";="";=""
="t";="-.8883165";="1.687188";="1.042689";="3.424124";="-.4171412";="";="";="";="";=".";="-.2356962";="";="";="";="";=""
="p";=".3743705";=".0915673";=".2970925";=".0006168";=".6765751";="";="";="";="";=".";=".8136684";="";="";="";="";=""
="grossdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004792";=".0022982";=".0002645";=".0006947";="-.0000184";="";="";="";="";="0";="-.0026778";="";="";="";="";=""
="t";="-.906368";="1.478365";=".9235609";="2.313027";="-.4178703";="";="";="";="";=".";="-.234373";="";="";="";="";=""
="p";=".3647411";=".1393101";=".355715";=".0207211";=".676042";="";="";="";="";=".";=".8146954";="";="";="";="";=""
="grossdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0060206";=".029029";=".0033977";=".0088436";="-.0002327";="";="";="";="";="";="";="0";="-.0215352";=".6151183";="1.899678";="1.118654"
="t";="-.8885914";="1.655588";="1.036899";="3.556467";="-.4194052";="";="";="";="";="";="";=".";="-.1073675";="3.659577";="9.522946";="4.176474"
="p";=".3742227";=".0978053";=".2997828";=".0003759";=".6749201";="";="";="";="";="";="";=".";=".9144975";=".0002526";="0";=".0000296"
="grossdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020565";="-.0099155";="-.0011606";="-.0030207";=".0000795";="";="";="";="";="";="";="0";=".0073463";="";="";=""
="t";=".894071";="-1.665698";="-1.029853";="-3.354818";=".4191204";="";="";="";="";="";="";=".";=".1073886";="";="";=""
="p";=".3712839";=".0957736";=".3030791";=".0007942";=".6751282";="";="";="";="";="";="";=".";=".9144807";="";="";=""
="grossdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0015833";=".0076342";=".0008936";=".0023257";="-.0000612";="";="";="";="";="";="";="0";="-.005661";="";="";=""
="t";="-.8822466";="1.679924";="1.052264";="3.447595";="-.4183614";="";="";="";="";="";="";=".";="-.1074911";="";="";=""
="p";=".3776435";=".0929721";=".2926785";=".0005656";=".6756829";="";="";="";="";="";="";=".";=".9143994";="";="";=""
="grossdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004731";=".0022813";=".000267";=".000695";="-.0000183";="";="";="";="";="";="";="0";="-.0016853";="";="";=""
="t";="-.9038289";="1.46585";=".928196";="2.298794";="-.4185515";="";="";="";="";="";="";=".";="-.1069961";="";="";=""
="p";=".3660861";=".1426891";=".3533059";=".0215166";=".6755439";="";="";="";="";="";="";=".";=".9147921";="";="";=""
=""
