="";="foonetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="t";="1.451616";="-1.844607";="1.955509";=".630975";="-.2929499";="";="";="";="";=".";="-.1841322";="";="";="";="";=""
="p";=".1466084";=".0650948";=".050523";=".5280569";=".7695605";="";="";="";="";=".";=".8539097";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007091";="-.0024879";=".0004086";=".0000256";="-.0000397";="";="";="";="";="0";="-.0030658";="";="";="";="";=""
="t";="1.178028";="-1.536828";="1.409549";=".6343094";="-.2952637";="";="";="";="";=".";="-.18644";="";="";="";="";=""
="p";=".2387855";=".1243354";=".1586728";=".5258789";=".7677925";="";="";="";="";=".";=".8520998";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0112825";="-.0402023";=".0064482";=".0004";="-.0006688";="";="";="";="";="";="";="0";=".0633386";=".5743878";="1.905894";="1.066826"
="t";="1.439187";="-1.919063";="1.886813";=".6263284";="-.2837552";="";="";="";="";="";="";=".";=".2116857";="2.863313";="8.497552";="4.276001"
="p";=".1500975";=".0549763";=".0591855";=".5310995";=".776598";="";="";="";="";="";="";=".";=".8323523";=".0041924";="0";=".000019"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0036942";=".0131633";="-.0021113";="-.000131";=".000219";="";="";="";="";="";="";="0";="-.0208412";="";="";=""
="t";="-1.404417";="1.907028";="-1.841373";="-.6293331";=".2830908";="";="";="";="";="";="";=".";="-.2113011";="";="";=""
="p";=".1601947";=".0565169";=".065567";=".529131";=".7771072";="";="";="";="";="";="";=".";=".8326523";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0029861";="-.0106403";=".0017066";=".0001059";="-.000177";="";="";="";="";="";="";="0";=".0167996";="";="";=""
="t";="1.440221";="-1.911251";="1.920827";=".625586";="-.2824219";="";="";="";="";="";="";=".";=".2115321";="";="";=""
="p";=".1498049";=".0559724";=".0547536";=".5315865";=".77762";="";="";="";="";="";="";=".";=".8324721";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007081";="-.002523";=".0004047";=".0000251";="-.000042";="";="";="";="";="";="";="0";=".0040416";="";="";=""
="t";="1.165105";="-1.571666";="1.386241";=".6297802";="-.2845185";="";="";="";="";="";="";=".";=".2097689";="";="";=""
="p";=".2439764";=".1160281";=".1656732";=".5288384";=".776013";="";="";="";="";="";="";=".";=".833848";="";="";=""
=""
