
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_up_sf",="diff_up_sf",="diff_up_sf",="diff_up_sf"

="diff_up_sf",="",="",="",=""
="ngdpdpc_var",="-0.00478",="-0.00475",="-0.00476",="-0.00477"
="",="(-0.81)",="(-0.81)",="(-0.82)",="(-0.81)"

="ngdp_rpch",="-0.00671",="-0.00663",="-0.00678",="-0.00703"
="",="(-0.48)",="(-0.48)",="(-0.48)",="(-0.50)"

="extdebtpercgni_var",="-0.00143",="-0.00143",="-0.00141",="-0.00135"
="",="(-0.42)",="(-0.42)",="(-0.42)",="(-0.41)"

="ggxwdg_ngdp_var",="0.000373",="0.000402",="0.000406",="0.000483"
="",="(0.21)",="(0.22)",="(0.23)",="(0.26)"

="pcpipch",="-0.000527",="-0.000525",="-0.000529",="-0.000554"
="",="(-1.29)",="(-1.29)",="(-1.29)",="(-1.35)"

="defaultlastyear",="0.0931",="",="",=""
="",="(0.36)",="",="",=""

="defaultlast2years",="",="0.0851",="",=""
="",="",="(0.35)",="",=""

="defaultlast5years",="",="",="0.0858",=""
="",="",="",="(0.38)",=""

="defaultlast10years",="",="",="",="0.227"
="",="",="",="",="(0.88)"

="_cons",="-1.093***",="-1.094***",="-1.100***",="-1.179***"
="",="(-6.54)",="(-6.51)",="(-6.36)",="(-5.91)"

="lnsig2u",="",="",="",=""
="_cons",="0.201",="0.203",="0.206",="0.198"
="",="(0.72)",="(0.73)",="(0.75)",="(0.73)"

="N",="1149",="1149",="1149",="1149"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
