="";="foogrossdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdg_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="grossdebt_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0125618";="-.0303074";=".006479";=".0050894";="-.0005373";="0";="-.0163599";="";="";="";="";="";="";=".6051077";="1.937196";="1.063966"
="t";="1.500164";="-1.40955";="1.952226";="1.374207";="-.3521885";=".";="-.0801481";="";="";="";="";="";="";="3.629818";="9.704543";="4.316791"
="p";=".1335718";=".1586725";=".0509113";=".1693774";=".7246969";=".";=".9361195";="";="";="";="";="";="";=".0002836";="0";=".0000158"
="grossdebt_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0041041";=".0099017";="-.0021167";="-.0016628";=".0001755";="0";=".0053284";="";="";="";="";="";="";="";="";=""
="t";="-1.482891";="1.408513";="-1.921734";="-1.373068";=".3515674";=".";=".0803885";="";="";="";="";="";="";="";="";=""
="p";=".1381033";=".1589792";=".0546393";=".1697311";=".7251627";=".";=".9359283";="";="";="";="";="";="";="";="";=""
="grossdebt_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0033175";="-.0080039";=".001711";=".0013441";="-.0001419";="0";="-.0043142";="";="";="";="";="";="";="";="";=""
="t";="1.518339";="-1.404077";="2.001209";="1.381659";="-.3504409";=".";="-.0803047";="";="";="";="";="";="";="";="";=""
="p";=".128929";=".1602958";=".0453698";=".1670766";=".7260078";=".";=".9359949";="";="";="";="";="";="";="";="";=""
="grossdebt_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007866";="-.0018978";=".0004057";=".0003187";="-.0000336";="0";="-.0010143";="";="";="";="";="";="";="";="";=""
="t";="1.225563";="-1.276625";="1.439315";="1.211638";="-.3536751";=".";="-.0807148";="";="";="";="";="";="";="";="";=""
="p";=".2203631";=".2017346";=".1500612";=".225651";=".7235824";=".";=".9356687";="";="";="";="";="";="";="";="";=""
="grossdebt_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0126413";="-.0307487";=".0065086";=".0050863";="-.0005488";="";="";="0";=".0269574";="";="";="";="";=".6155029";="1.947532";="1.060629"
="t";="1.511104";="-1.429163";="1.959601";="1.376257";="-.3503769";="";="";=".";=".1406913";="";="";="";="";="3.725733";="9.775815";="4.33495"
="p";=".1307619";=".1529575";=".0500424";=".168742";=".7260559";="";="";=".";=".8881138";="";="";="";="";=".0001947";="0";=".0000146"
="grossdebt_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.004123";=".0100289";="-.0021228";="-.0016589";=".000179";="";="";="0";="-.0088329";="";="";="";="";="";="";=""
="t";="-1.492621";="1.427172";="-1.929093";="-1.374937";=".3498015";="";="";=".";="-.1400161";="";="";="";="";="";="";=""
="p";=".1355365";=".1535304";=".0537193";=".1691509";=".7264877";="";="";=".";=".8886473";="";="";="";="";="";="";=""
="grossdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0033354";="-.0081132";=".0017173";=".001342";="-.0001448";="";="";="0";=".007128";="";="";="";="";="";="";=""
="t";="1.528504";="-1.422973";="2.008236";="1.38322";="-.3486823";="";="";=".";=".1402495";="";="";="";="";="";="";=""
="p";=".1263875";=".154744";=".0446182";=".1665974";=".7273278";="";="";=".";=".8884629";="";="";="";="";="";="";=""
="grossdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007876";="-.0019158";=".0004055";=".0003169";="-.0000342";="";="";="0";=".0017049";="";="";="";="";="";="";=""
="t";="1.231568";="-1.289508";="1.444263";="1.214031";="-.3519465";="";="";=".";=".1388859";="";="";="";="";="";="";=""
="p";=".2181105";=".1972215";=".148665";=".2247358";=".7248784";="";="";=".";=".8895403";="";="";="";="";="";="";=""
="grossdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0124572";="-.0298662";=".0064399";=".0050748";="-.0005331";="";="";="";="";="0";="-.0458518";="";="";=".5939992";="1.926059";="1.067495"
="t";="1.52628";="-1.384727";="1.970202";="1.377034";="-.3519818";="";="";="";="";=".";="-.1722161";="";="";="3.450123";="9.5958";="4.308979"
="p";=".1269401";=".1661359";=".0488153";=".1685016";=".7248519";="";="";="";="";=".";=".8632676";="";="";=".0005603";="0";=".0000164"
="grossdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0040749";=".0097695";="-.0021065";="-.00166";=".0001744";="";="";="";="";="0";=".0149095";="";="";="";="";=""
="t";="-1.501676";="1.383697";="-1.932202";="-1.37208";=".3514006";="";="";="";="";=".";=".1732144";="";="";="";="";=""
="p";=".1331808";=".1664513";=".0533345";=".1700384";=".7252879";="";="";="";="";=".";=".8624829";="";="";="";="";=""
="grossdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".003291";="-.0078901";=".0017013";=".0013407";="-.0001408";="";="";="";="";="0";="-.0120832";="";="";="";="";=""
="t";="1.543524";="-1.379471";="2.017864";="1.383223";="-.3502977";="";="";="";="";=".";="-.172774";="";="";="";="";=""
="p";=".1227037";=".1677496";=".0436054";=".1665964";=".7261153";="";="";="";="";=".";=".8628291";="";="";="";="";=""
="grossdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007839";="-.0018794";=".0004052";=".0003193";="-.0000335";="";="";="";="";="0";="-.0028262";="";="";="";="";=""
="t";="1.226013";="-1.258378";="1.437398";="1.204153";="-.3533973";="";="";="";="";=".";="-.1747959";="";="";="";="";=""
="p";=".2201938";=".208255";=".150605";=".2285306";=".7237906";="";="";="";="";=".";=".86124";="";="";="";="";=""
="grossdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".012613";="-.0310602";=".0064837";=".0050698";="-.0005718";="";="";="";="";="";="";="0";=".0624329";=".6346182";="1.966668";="1.055131"
="t";="1.514798";="-1.450055";="1.944363";="1.365426";="-.3481586";="";="";="";="";="";="";=".";=".2072867";="3.235877";="9.017585";="4.261146"
="p";=".1298237";=".1470432";=".0518517";=".1721194";=".7277211";="";="";="";="";="";="";=".";=".835786";=".0012127";="0";=".0000203"
="grossdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.004105";=".0101089";="-.0021102";="-.00165";=".0001861";="";="";="";="";="";="";="0";="-.0204219";="";="";=""
="t";="-1.47947";="1.448775";="-1.89426";="-1.356095";=".3472296";="";="";="";="";="";="";=".";="-.2068364";="";="";=""
="p";=".1390146";=".1474004";=".0581906";=".1750689";=".7284188";="";="";="";="";="";="";=".";=".8361376";="";="";=""
="grossdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0033237";="-.0081849";=".0017086";=".001336";="-.0001507";="";="";="";="";="";="";="0";=".0164918";="";="";=""
="t";="1.521125";="-1.444578";="1.978645";="1.36719";="-.3462014";="";="";="";="";="";="";=".";=".207073";="";="";=""
="p";=".1282284";=".1485764";=".0478559";=".1715657";=".7291914";="";="";="";="";="";="";=".";=".8359529";="";="";=""
="grossdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007813";="-.001924";=".0004016";=".000314";="-.0000354";="";="";="";="";="";="";="0";=".0039301";="";="";=""
="t";="1.208528";="-1.304623";="1.413377";="1.191747";="-.3490508";="";="";="";="";="";="";=".";=".2053019";="";="";=""
="p";=".2268443";=".1920213";=".1575449";=".2333606";=".7270512";="";="";="";="";="";="";=".";=".8373362";="";="";=""
=""
