="";="fooup_smstructbal";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggsb_npgdp";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="main:_cons";="lnsig2u:_cons"
="structbal_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0103206";=".00204";=".0024555";=".0417889";="-.0163546";="0";="-.294927";="";="";="";="";="";="";=".1870358";="-.8146981"
="t";=".912119";=".0586486";=".41384";="1.056464";="-1.420708";=".";="-.8835929";="";="";="";="";="";="";=".6202404";="-1.66528"
="p";=".3617061";=".953232";=".6789913";=".2907565";=".1554015";=".";=".376916";="";="";="";="";="";="";=".5350995";=".095857"
="structbal_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0039011";=".0007711";=".0009282";=".0157961";="-.006182";="0";="-.1118301";="";="";="";="";="";="";="";=""
="t";=".9195083";=".0586843";=".4144914";="1.088307";="-1.475144";=".";="-.8893584";="";="";="";="";="";="";="";=""
="p";=".3578298";=".9532035";=".6785143";=".2764596";=".1401737";=".";=".3738105";="";="";="";="";="";="";="";=""
="structbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0110578";="-.0059752";=".0023709";=".0353177";="-.0164438";="";="";="0";="-.0468619";="";="";="";="";=".0645419";="-.9778988"
="t";=".9758306";="-.1664288";=".4018901";=".8794545";="-1.419441";="";="";=".";="-.1355926";="";="";="";="";=".1914013";="-1.769886"
="p";=".3291484";=".8678195";=".6877649";=".3791549";=".1557705";="";="";=".";=".8921433";="";="";="";="";=".8482112";=".0767461"
="structbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0042214";="-.0022811";=".0009051";=".0134828";="-.0062776";="";="";="0";="-.0178912";="";="";="";="";="";=""
="t";=".9880103";="-.1662809";=".4025054";=".8983802";="-1.468404";="";="";=".";="-.135551";="";="";="";="";="";=""
="p";=".3231476";=".8679359";=".6873121";=".3689829";=".1419946";="";="";=".";=".8921763";="";="";="";="";="";=""
="structbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0119144";="-.0169067";=".002479";=".0288833";="-.0165072";="";="";="";="";="0";=".2462639";="";="";="-.1352503";="-1.111341"
="t";="1.092414";="-.4784043";=".4444176";=".7509311";="-1.411476";="";="";="";="";=".";=".7440175";="";="";="-.3836467";="-2.041881"
="p";=".2746513";=".6323625";=".6567407";=".4526941";=".1581042";="";="";="";="";=".";=".4568659";="";="";=".7012404";=".0411633"
="structbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0045351";="-.0064353";=".0009436";=".0109941";="-.0062833";="";="";="";="";="0";=".0930943";="";="";="";=""
="t";="1.105815";="-.4775569";=".4450479";=".762799";="-1.456689";="";="";="";="";=".";=".7560248";="";="";="";=""
="p";=".2688067";=".6329656";=".6562852";=".4455833";=".1452021";="";="";="";="";=".";=".4496343";="";="";="";=""
="structbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".011798";="-.0280459";=".001958";=".0317877";="-.0156285";="";="";="";="";="";="";="0";=".6712204";="-.481148";="-1.267188"
="t";="1.102645";="-.7982792";=".3585139";=".8674287";="-1.312044";="";="";="";="";="";="";=".";="1.617796";="-1.15668";="-2.312254"
="p";=".2701813";=".4247085";=".7199588";=".3857072";=".1895053";="";="";="";="";="";="";=".";=".1057065";=".2474032";=".0207637"
="structbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0044407";="-.0105563";=".000737";=".0119647";="-.0058825";="";="";="";="";="";="";="0";=".2387752";="";=""
="t";="1.1104";="-.79527";=".3587091";=".8821258";="-1.344587";="";="";="";="";="";="";=".";="1.790852";="";=""
="p";=".2668268";=".4264564";=".7198127";=".3777088";=".1787585";="";="";="";="";="";="";=".";=".0733171";="";=""
=""
