="p";=".5085532";=".1206381";=".1598228";=".0030589";=".2177591";="";="";=".";=".0568991";="";="";="";="";="";="";="";="";=""
="budgetbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0002454";=".0019411";=".0004201";="8.28e-06";="-.0019287";="";="";="0";="-.013619";="";="";="";="";="";="";="";="";=""
="t";="-.6693322";="1.257112";="1.055008";="1.610204";="-1.134559";="";="";=".";="-1.485982";="";="";="";="";="";="";="";="";=""
="p";=".5032836";=".2087131";=".2914215";=".1073533";=".25656";="";="";=".";=".1372838";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.005047";=".0424694";=".008949";=".0001762";="-.0426135";="";="";="";="";="0";="-.3767901";="";="";=".7601021";="2.021973";="3.253759";="4.180915";="1.508099"
="t";="-.6419934";="1.553232";="1.344249";="3.090757";="-1.303739";="";="";="";="";=".";="-1.336959";="";="";="2.921448";="7.755039";="9.476534";="7.772309";="3.361338"
="p";=".5208775";=".1203678";=".1788677";=".0019965";=".1923226";="";="";="";="";=".";=".181236";="";="";=".0034841";="8.88e-15";="0";="7.77e-15";=".0007757"
="budgetbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0014147";="-.0119042";="-.0025084";="-.0000494";=".0119446";="";="";="";="";="0";=".0930769";="";="";="";="";="";="";=""
="t";=".6372344";="-1.566952";="-1.30623";="-2.73016";="1.256355";="";="";="";="";=".";="1.502229";="";="";="";="";="";="";=""
="p";=".5239722";=".117126";=".1914743";=".0063304";=".2089874";="";="";="";="";=".";=".133038";="";="";="";="";="";="";=""
="budgetbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0011634";=".0097893";=".0020628";=".0000406";="-.0098225";="";="";="";="";="0";="-.0791082";="";="";="";="";="";="";=""
="t";="-.6308188";="1.594757";="1.363535";="2.952456";="-1.244806";="";="";="";="";=".";="-1.496526";="";="";="";="";="";="";=""
="p";=".528159";=".1107665";=".172714";=".0031526";=".2132032";="";="";="";="";=".";=".1345166";="";="";="";="";="";="";=""
="budgetbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0002378";=".002001";=".0004217";="8.30e-06";="-.0020078";="";="";="";="";="0";="-.0132642";="";="";="";="";="";="";=""
="t";="-.6394482";="1.281655";="1.041324";="1.61591";="-1.151571";="";="";="";="";=".";="-1.314822";="";="";="";="";="";="";=""
="p";=".5225314";=".1999638";=".297725";=".1061138";=".2494973";="";="";="";="";=".";=".1885697";="";="";="";="";="";="";=""
="budgetbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0044967";=".0407916";=".0094321";=".0001778";="-.041363";="";="";="";="";="";="";="0";="-.4011611";=".7207548";="1.983405";="3.22038";="4.149112";="1.500291"
="t";="-.5741799";="1.512541";="1.444774";="3.11495";="-1.267828";="";="";="";="";="";="";=".";="-1.241871";="2.754033";="7.491044";="9.205522";="7.682878";="3.339516"
="p";=".5658461";=".1303962";=".1485214";=".0018398";=".2048593";="";="";="";="";="";="";=".";=".2142842";=".0058866";="6.84e-14";="0";="1.55e-14";=".0008392"
="budgetbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0012773";="-.0115873";="-.0026793";="-.0000505";=".0117496";="";="";="";="";="";="";="0";=".1018088";="";="";="";="";=""
="t";=".5705393";="-1.518303";="-1.401827";="-2.7635";="1.226115";="";="";="";="";="";="";=".";="1.366066";="";="";="";="";=""
="p";=".568312";=".1289379";=".160967";=".0057185";=".2201556";="";="";="";="";="";="";=".";=".1719182";="";="";="";="";=""
="budgetbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0010424";=".0094564";=".0021866";=".0000412";="-.0095888";="";="";="";="";="";="";="0";="-.0860115";="";="";="";="";=""
="t";="-.5644807";="1.549569";="1.475721";="2.99518";="-1.215655";="";="";="";="";="";="";=".";="-1.364255";="";="";="";="";=""
="p";=".572427";=".121245";=".1400187";=".0027428";=".2241165";="";="";="";="";="";="";=".";=".1724872";="";="";="";="";=""
="budgetbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0002222";=".0020158";=".0004661";="8.78e-06";="-.002044";="";="";="";="";="";="";="0";="-.0149936";="";="";="";="";=""
="t";="-.5748055";="1.242851";="1.091565";="1.624221";="-1.122236";="";="";="";="";="";="";=".";="-1.211147";="";="";="";="";=""
="p";=".5654229";=".2139228";=".2750245";=".1043286";=".261762";="";="";="";="";="";="";=".";=".225839";="";="";="";="";=""
=""
