
="";="(1)";="(2)";="(3)";="(4)"
="";="diff_dw_mf";="diff_dw_mf";="diff_dw_mf";="diff_dw_mf"

="diff_dw_mf";="";="";="";=""
="ngdpdpc_var";="-0.00447";="-0.00358";="-0.00442";="-0.00506"
="";="(-0.77)";="(-0.60)";="(-0.75)";="(-0.85)"

="ngdp_rpch";="-0.0203";="-0.0244";="-0.0254";="-0.0199"
="";="(-0.81)";="(-0.98)";="(-0.99)";="(-0.77)"

="extdebtpercgni_var";="-0.00437";="-0.00424";="-0.00499";="-0.00492"
="";="(-1.35)";="(-1.29)";="(-1.52)";="(-1.55)"

="ggxwdg_ngdp_var";="-0.0105*";="-0.00983";="-0.00946";="-0.0101*"
="";="(-1.77)";="(-1.64)";="(-1.57)";="(-1.74)"

="pcpipch";="-0.00349";="-0.00325";="-0.00293";="-0.00287"
="";="(-0.61)";="(-0.56)";="(-0.51)";="(-0.50)"

="defaultlastyear";="0.264";="";="";=""
="";="(1.20)";="";="";=""

="defaultlast2years";="";="0.458**";="";=""
="";="";="(2.06)";="";=""

="defaultlast5years";="";="";="0.488**";=""
="";="";="";="(2.20)";=""

="defaultlast10years";="";="";="";="0.237"
="";="";="";="";="(0.83)"

="cut1";="";="";="";=""
="_cons";="0.772***";="0.834***";="0.878***";="0.814***"
="";="(3.72)";="(3.94)";="(4.00)";="(3.38)"

="cut2";="";="";="";=""
="_cons";="1.968***";="2.035***";="2.070***";="2.006***"
="";="(7.99)";="(8.00)";="(7.87)";="(7.11)"

="sigma2_u";="";="";="";=""
="_cons";="0.874***";="0.795***";="0.752***";="0.849***"
="";="(3.49)";="(3.47)";="(3.47)";="(3.26)"

="N";="851";="851";="851";="851"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
