
="";="(1)";="(2)";="(3)";="(4)"
="";="diff_dw_mf";="diff_dw_mf";="diff_dw_mf";="diff_dw_mf"

="diff_dw_mf";="";="";="";=""
="ngdpdpc_var";="-0.000953";="-0.000245";="-0.00120";="-0.00170"
="";="(-0.18)";="(-0.05)";="(-0.22)";="(-0.31)"

="ngdp_rpch";="-0.00365";="-0.00914";="-0.0111";="-0.00452"
="";="(-0.15)";="(-0.37)";="(-0.44)";="(-0.18)"

="extdebtpercgni_var";="-0.00380";="-0.00368";="-0.00444";="-0.00442"
="";="(-1.25)";="(-1.20)";="(-1.43)";="(-1.49)"

="ggxwdn_ngdp_var";="0.0000138*";="0.0000131*";="0.0000147**";="0.0000139*"
="";="(1.84)";="(1.73)";="(2.05)";="(1.93)"

="pcpipch";="-0.00272";="-0.00254";="-0.00226";="-0.00204"
="";="(-0.44)";="(-0.40)";="(-0.37)";="(-0.33)"

="defaultlastyear";="0.279";="";="";=""
="";="(1.28)";="";="";=""

="defaultlast2years";="";="0.478**";="";=""
="";="";="(2.21)";="";=""

="defaultlast5years";="";="";="0.520**";=""
="";="";="";="(2.42)";=""

="defaultlast10years";="";="";="";="0.284"
="";="";="";="";="(1.03)"

="cut1";="";="";="";=""
="_cons";="0.874***";="0.932***";="0.978***";="0.928***"
="";="(4.24)";="(4.46)";="(4.55)";="(3.88)"

="cut2";="";="";="";=""
="_cons";="2.065***";="2.128***";="2.166***";="2.115***"
="";="(8.46)";="(8.49)";="(8.40)";="(7.56)"

="sigma2_u";="";="";="";=""
="_cons";="0.897***";="0.817***";="0.769***";="0.856***"
="";="(3.57)";="(3.55)";="(3.56)";="(3.43)"

="N";="851";="851";="851";="851"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
