="";="foodw_sfstructbal";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggsb_npgdp";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="cut5:_cons";="sigma2_u:_cons"
="t";="-1.55253";="-1.770814";="-1.66846";="-.4414936";="-.5807573";="";="";="";="";=".";="-.2928215";="";="";="";="";="";="";="";=""
="p";=".1205354";=".0765916";=".0952245";=".6588557";=".561404";="";="";="";="";=".";=".7696586";="";="";="";="";="";="";="";=""
="structbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0011532";="-.0036924";="-.0007116";="-.0012329";="-.0000256";="";="";="";="";="0";="-.0052424";="";="";="";="";="";="";="";=""
="t";="-1.313828";="-2.063035";="-1.4446";="-.4394499";="-.5848142";="";="";="";="";=".";="-.2813636";="";="";="";="";="";="";="";=""
="p";=".188904";=".0391093";=".1485702";=".6603356";=".5586727";="";="";="";="";=".";=".7784315";="";="";="";="";="";="";="";=""
="structbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0112625";="-.0313338";="-.0062556";="-.0074821";="-.0003626";="";="";="";="";="";="";="0";="-.4908642";="-.3144169";="1.044348";="2.033797";="2.519288";="2.899007";=".4486735"
="t";="-1.476377";="-1.583356";="-1.465765";="-.2630831";="-.7662786";="";="";="";="";="";="";=".";="-1.729059";="-1.085075";="3.127414";="4.257938";="5.074662";="6.278879";="2.134719"
="p";=".1398428";=".1133403";=".1427122";=".7924865";=".4435106";="";="";="";="";="";="";=".";=".0837986";=".2778886";=".0017635";=".0000206";="3.88e-07";="3.41e-10";=".0327839"
="structbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0041199";=".011462";=".0022883";=".002737";=".0001326";="";="";="";="";="";="";="0";=".1875578";="";="";="";="";="";=""
="t";="1.473776";="1.596931";="1.471642";=".2639896";=".7650757";="";="";="";="";="";="";=".";="1.724174";="";="";="";="";="";=""
="p";=".1405419";=".1102812";=".1411176";=".7917879";=".4442265";="";="";="";="";="";="";=".";=".0846764";="";="";="";="";="";=""
="structbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0028154";="-.0078327";="-.0015637";="-.0018703";="-.0000906";="";="";="";="";="";="";="0";="-.1168225";="";="";="";="";="";=""
="t";="-1.486503";="-1.478248";="-1.460797";="-.2630063";="-.7482374";="";="";="";="";="";="";=".";="-1.89043";="";="";="";="";="";=""
="p";=".1371462";=".1393414";=".1440711";=".7925458";=".454317";="";="";="";="";="";="";=".";=".0587005";="";="";="";="";="";=""
="structbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.001092";="-.003038";="-.0006065";="-.0007254";="-.0000352";="";="";="";="";="";="";="0";="-.0586776";="";="";="";="";="";=""
="t";="-1.290612";="-1.650815";="-1.288635";="-.2629234";="-.7476343";="";="";="";="";="";="";=".";="-1.378813";="";="";="";="";="";=""
="p";=".1968384";=".0987764";=".1975249";=".7926096";=".4546808";="";="";="";="";="";="";=".";=".1679524";="";="";="";="";="";=""
=""
