="";="fooup_smnetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="cut5:_cons";="sigma2_u:_cons"
="netdebt_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0016628";="-.0012807";=".003298";="-.0075164";="-.0108707";="0";=".1206433";="";="";="";="";="";="";=".2513476";="1.667875";="2.487551";="3.200916";="3.476397";=".6261957"
="t";="-.1879195";="-.0455266";=".9325908";="-2.253591";="-1.109959";=".";=".6428707";="";="";="";="";="";="";="1.138889";="6.236206";="7.4352";="8.666511";="8.21873";="2.924828"
="p";=".8509398";=".9636876";=".3510313";=".0242219";=".2670165";=".";=".520308";="";="";="";="";="";="";=".2547496";="4.48e-10";="1.04e-13";="0";="2.22e-16";=".0034465"
="netdebt_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0006244";=".0004809";="-.0012383";=".0028222";=".0040817";="0";="-.0452069";="";="";="";="";="";="";="";="";="";="";="";=""
="t";=".1877081";=".0455138";="-.9384455";="2.242797";="1.120626";=".";="-.6423185";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8511055";=".9636978";=".3480155";=".0249099";=".2624472";=".";=".5206664";="";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004664";="-.0003592";=".000925";="-.0021082";="-.003049";="0";=".0339818";="";="";="";="";="";="";="";="";="";="";="";=""
="t";="-.1873887";="-.0455815";=".9381241";="-2.191922";="-1.109021";=".";=".6531113";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8513559";=".9636438";=".3481806";=".0283852";=".267421";=".";=".5136845";="";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001282";="-.0000987";=".0002543";="-.0005796";="-.0008382";="0";=".0091401";="";="";="";="";="";="";="";="";="";="";="";=""
="t";="-.1888074";="-.0452846";=".8765044";="-1.780948";="-1.080419";=".";=".5899971";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".8502437";=".9638805";=".3807559";=".0749209";=".2799558";=".";=".5551926";="";="";="";="";="";="";="";="";="";="";="";=""
="netdebt_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0017028";="-.001155";=".0034462";="-.0074253";="-.0108072";="";="";="0";=".1177697";="";="";="";="";=".2636506";="1.6804";="2.499364";="3.211765";="3.486748";=".6352243"
="t";="-.1905738";="-.0401242";=".9577657";="-2.262674";="-1.106631";="";="";=".";=".5924162";="";="";="";="";="1.134366";="6.284014";="7.290717";="8.71491";="8.405981";="2.934899"
="p";=".8488595";=".9679941";=".3381809";=".0236558";=".2684534";="";="";=".";=".5535719";="";="";="";="";=".2566411";="3.30e-10";="3.08e-13";="0";="0";=".0033366"
="netdebt_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000639";=".0004334";="-.0012932";=".0027864";=".0040555";="";="";="0";="-.0439545";="";="";="";="";="";="";="";="";="";=""
="t";=".1903341";=".0401158";="-.9645433";="2.249752";="1.117353";="";="";=".";="-.5955532";="";="";="";="";="";="";="";="";="";=""
="p";=".8490474";=".9680008";=".3347736";=".0244647";=".2638433";="";="";=".";=".5514738";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004779";="-.0003241";=".0009671";="-.0020838";="-.0030328";="";="";="0";=".0332419";="";="";="";="";="";="";="";="";="";=""
="t";="-.1899725";="-.0401701";=".9668572";="-2.186013";="-1.105757";="";="";=".";=".6024122";="";="";="";="";="";="";="";="";="";=""
="p";=".8493307";=".9679575";=".3336154";=".0288147";=".2688317";="";="";=".";=".5468998";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001308";="-.0000887";=".0002648";="-.0005705";="-.0008303";="";="";="0";=".0087412";="";="";="";="";="";="";="";="";="";=""
="t";="-.1915389";="-.0399316";=".8905364";="-1.805144";="-1.078225";="";="";=".";=".554017";="";="";="";="";="";="";="";="";="";=""
="p";=".8481034";=".9681476";=".3731779";=".0710521";=".2809332";="";="";=".";=".5795672";="";="";="";="";="";="";="";="";="";=""
