
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="cut6";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.474***";="";="";="";="3.499***";="";="";="";="3.278***";="";="";="";="3.384***";="";="";=""
="";="(5.83)";="";="";="";="(5.59)";="";="";="";="(5.35)";="";="";="";="(4.78)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.121**";="";="";="";="1.135**";="";="";="";="1.068**";="";="";="";="1.096**";="";="";=""
="";="(2.25)";="";="";="";="(2.17)";="";="";="";="(2.23)";="";="";="";="(2.16)";="";="";=""

="Observations";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238";="238"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
