
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="Const";="2.694***";="";="";="";="2.664***";="";="";="";="2.749***";="";="";="";="2.416***";="";="";=""
="";="(9.37)";="";="";="";="(8.94)";="";="";="";="(8.25)";="";="";="";="(6.28)";="";="";=""

="cut6";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.355***";="";="";="";="3.316***";="";="";="";="3.399***";="";="";="";="3.059***";="";="";=""
="";="(9.42)";="";="";="";="(8.94)";="";="";="";="(8.14)";="";="";="";="(6.48)";="";="";=""

="cut7";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.594***";="";="";="";="3.547***";="";="";="";="3.628***";="";="";="";="3.288***";="";="";=""
="";="(7.30)";="";="";="";="(7.11)";="";="";="";="(6.66)";="";="";="";="(5.52)";="";="";=""

="cut8";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.906***";="";="";="";="3.854***";="";="";="";="3.932***";="";="";="";="3.596***";="";="";=""
="";="(5.03)";="";="";="";="(5.00)";="";="";="";="(4.85)";="";="";="";="(4.19)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.777**";="";="";="";="0.781**";="";="";="";="0.761**";="";="";="";="0.718*";="";="";=""
="";="(2.00)";="";="";="";="(2.01)";="";="";="";="(1.99)";="";="";="";="(1.87)";="";="";=""

="Observations";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435";="435"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
