="p";=".6583618";=".5622896";=".3596884";=".3579911";=".6646604";=".";=".7266627";="";="";="";="";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0037575";="-.0205143";=".0047886";=".0002781";="-.0008727";="";="";="0";="-.02019";="";="";="";="";=".2047426";="1.857017";="2.792119";="2.903737";="3.042572";="3.499235";="1.134681"
="t";=".4641215";="-.5882089";="1.039266";="1.317334";="-.4269333";="";="";=".";="-.0783829";="";="";="";="";=".8603177";="4.622506";="4.270125";="4.125256";="4.454953";="5.590895";="2.174192"
="p";=".6425607";=".5563921";=".2986812";=".1877266";=".6694279";="";="";=".";=".9375235";="";="";="";="";=".3896139";="3.79e-06";=".0000195";=".000037";="8.39e-06";="2.26e-08";=".0296907"
="budgetbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0014083";=".0076886";="-.0017947";="-.0001042";=".0003271";="";="";="0";=".007571";="";="";="";="";="";="";="";="";="";="";=""
="t";="-.4622222";=".5885765";="-1.044318";="-1.31964";=".4271174";="";="";=".";=".0784227";="";="";="";="";="";="";="";="";="";="";=""
="p";=".643922";=".5561454";=".2963382";=".1869553";=".6692938";="";="";=".";=".9374918";="";="";="";="";="";="";="";="";="";="";=""
="budgetbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0011761";="-.0064208";=".0014988";=".000087";="-.0002731";="";="";="0";="-.0063205";="";="";="";="";="";="";="";="";="";="";=""
="t";=".4547434";="-.5685114";="1.020988";="1.379949";="-.4210662";="";="";=".";="-.0786861";="";="";="";="";="";="";="";="";="";="";=""
="p";=".6492939";=".5696878";=".3072602";=".1676024";=".6737067";="";="";=".";=".9372823";="";="";="";="";="";="";="";="";="";="";=""
="budgetbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0002062";="-.0011259";=".0002628";=".0000153";="-.0000479";="";="";="0";="-.0011103";="";="";="";="";="";="";="";="";="";="";=""
="t";=".4676583";="-.6247479";=".9110162";=".9059875";="-.4366262";="";="";=".";="-.0772251";="";="";="";="";="";="";="";="";="";="";=""
="p";=".640029";=".5321365";=".3622868";=".3649425";=".6623824";="";="";=".";=".9384444";="";="";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0023291";="-.0125252";=".0045768";=".0002653";="-.0008973";="";="";="";="";="0";="-.341051";="";="";="-.0036836";="1.645458";="2.573957";="2.684412";="2.822233";="3.277938";="1.067582"
="t";=".2983872";="-.3564047";="1.013731";="1.304472";="-.3713122";="";="";="";="";=".";="-1.242949";="";="";="-.0169418";="4.375534";="4.006173";="3.888433";="4.213801";="5.345094";="2.230075"
="p";=".7654077";=".7215375";=".3107111";=".1920728";=".710405";="";="";="";="";=".";=".2138865";="";="";=".986483";=".0000121";=".0000617";=".0001009";=".0000251";="9.04e-08";=".0257424"
="budgetbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0008633";=".0046423";="-.0016963";="-.0000983";=".0003326";="";="";="";="";="0";=".1298437";="";="";="";="";="";="";="";="";=""
="t";="-.296952";=".3556841";="-1.020167";="-1.310281";=".3713821";="";="";="";="";=".";="1.265483";="";="";="";="";="";="";="";="";=""
="p";=".7665031";=".7220771";=".3076491";=".1901006";=".7103529";="";="";="";="";=".";=".2056981";="";="";="";="";="";="";="";="";=""
="budgetbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000715";="-.003845";=".001405";=".0000815";="-.0002754";="";="";="";="";="0";="-.105531";="";="";="";="";="";="";="";="";=""
="t";=".2936896";="-.3482852";=".998077";="1.366374";="-.366939";="";="";="";="";=".";="-1.307668";="";="";="";="";="";="";="";="";=""
="p";=".7689951";=".727626";=".318242";=".1718217";=".7136645";="";="";="";="";=".";=".1909858";="";="";="";="";="";="";="";="";=""
="budgetbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0001306";="-.0007021";=".0002566";=".0000149";="-.0000503";="";="";="";="";="0";="-.0213279";="";="";="";="";="";="";="";="";=""
="t";=".3022379";="-.3737537";=".9029462";=".9297786";="-.3796405";="";="";="";="";=".";="-.9311796";="";="";="";="";="";="";="";="";=""
="p";=".7624707";=".7085876";=".3665545";=".3524857";=".7042123";="";="";="";="";=".";=".3517606";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0037553";="-.0193105";=".0048542";=".0002744";="-.0008797";="";="";="";="";="";="";="0";="-.1465792";=".0964691";="1.74262";="2.675123";="2.786968";="2.926186";="3.384004";="1.0964"
="t";=".498241";="-.5518865";="1.049967";="1.318368";="-.3967806";="";="";="";="";="";="";=".";="-.3330441";=".2572539";="3.548967";="3.58249";="3.538198";="3.817476";="4.776326";="2.159287"
="p";=".6183142";=".5810261";=".2937333";=".1873806";=".6915293";="";="";="";="";="";="";=".";=".739101";=".7969828";=".0003867";=".0003403";=".0004029";=".0001348";="1.79e-06";=".0308279"
="budgetbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0014048";=".0072239";="-.0018159";="-.0001027";=".0003291";="";="";="";="";="";="";="0";=".0556517";="";="";="";="";="";="";=""
="t";="-.495811";=".5517028";="-1.054767";="-1.319671";=".3972016";="";="";="";="";="";="";=".";=".3301561";="";="";="";="";="";="";=""
="p";=".6200277";=".581152";=".2915317";=".1869449";=".6912188";="";="";="";="";="";="";=".";=".741282";="";="";="";="";="";="";=""
="budgetbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0011709";="-.0060211";=".0015136";=".0000856";="-.0002743";="";="";="";="";="";="";="0";="-.0455712";="";="";="";="";="";="";=""
="t";=".4879972";="-.5357378";="1.031949";="1.375531";="-.3924461";="";="";="";="";="";="";=".";="-.337054";="";="";="";="";="";="";=""
="p";=".6255518";=".5921398";=".3020959";=".1689667";=".6947286";="";="";="";="";="";="";=".";=".7360762";="";="";="";="";="";="";=""
="budgetbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0002074";="-.0010664";=".0002681";=".0000152";="-.0000486";="";="";="";="";="";="";="0";="-.0088827";="";="";="";="";="";="";=""
="t";=".4965848";="-.5762076";=".9218207";=".921439";="-.4047937";="";="";="";="";="";="";=".";="-.3012066";="";="";="";="";="";="";=""
="p";=".6194819";=".5644748";=".3566221";=".3568213";=".6856292";="";="";="";="";="";="";=".";=".763257";="";="";="";="";="";="";=""
=""
