
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="";="(6.17)";="";="";="";="(6.29)";="";="";="";="(6.17)";="";="";="";="(6.09)";="";="";=""

="cut6";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="4.259***";="";="";="";="4.285***";="";="";="";="4.257***";="";="";="";="4.235***";="";="";=""
="";="(8.92)";="";="";="";="(9.10)";="";="";="";="(8.93)";="";="";="";="(8.81)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.340***";="";="";="";="1.334***";="";="";="";="1.342***";="";="";="";="1.374***";="";="";=""
="";="(3.49)";="";="";="";="(3.49)";="";="";="";="(3.44)";="";="";="";="(3.33)";="";="";=""

="Observations";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
