
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)"
="",="budgetbalDefault1",="MERat0_budgetbal_Def1",="MERat1_budgetbal_Def1",="MERat2_budgetbal_Def1",="budgetbalDefault2",="MERat0_budgetbal_Def2",="MERat1_budgetbal_Def2",="MERat2_budgetbal_Def2",="budgetbalDefault5",="MERat0_budgetbal_Def5",="MERat1_budgetbal_Def5",="MERat2_budgetbal_Def5",="budgetbalDefault10",="MERat0_budgetbal_Def10",="MERat1_budgetbal_Def10",="MERat2_budgetbal_Def10"

="main",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="NGDPDPC_Var",="-0.0186**",="0.00203*",="-0.00197*",="-0.0000608",="-0.0186**",="0.00206*",="-0.00200*",="-0.0000570",="-0.0189**",="0.00206*",="-0.00201*",="-0.0000563",="-0.0177**",="0.00214*",="-0.00207*",="-0.0000662"
="",="(-2.19)",="(1.77)",="(-1.81)",="(-0.91)",="(-2.19)",="(1.78)",="(-1.81)",="(-0.90)",="(-2.21)",="(1.79)",="(-1.82)",="(-0.90)",="(-2.06)",="(1.77)",="(-1.81)",="(-0.92)"
="NGDP_RPCH",="0.0189",="-0.00207",="0.00201",="0.0000620",="0.0195",="-0.00216",="0.00210",="0.0000599",="0.0180",="-0.00197",="0.00191",="0.0000536",="0.0202",="-0.00244",="0.00236",="0.0000755"
="",="(0.46)",="(-0.46)",="(0.46)",="(0.40)",="(0.48)",="(-0.47)",="(0.47)",="(0.41)",="(0.44)",="(-0.43)",="(0.43)",="(0.38)",="(0.50)",="(-0.49)",="(0.49)",="(0.43)"
="ExtDebtPercGNI_Var",="0.0000416",="-0.00000455",="0.00000442",="0.000000136",="0.0000370",="-0.00000410",="0.00000398",="0.000000114",="0.000182",="-0.0000198",="0.0000193",="0.000000541",="0.000108",="-0.0000130",="0.0000126",="0.000000403"
="",="(0.01)",="(-0.01)",="(0.01)",="(0.01)",="(0.01)",="(-0.01)",="(0.01)",="(0.01)",="(0.05)",="(-0.05)",="(0.05)",="(0.05)",="(0.03)",="(-0.03)",="(0.03)",="(0.03)"
="BudgetBal_NGDP_Var",="0.0000113",="-0.00000123",="0.00000119",="3.68e-08",="0.00000514",="-0.000000569",="0.000000553",="1.58e-08",="0.00000635",="-0.000000692",="0.000000673",="1.89e-08",="0.0000107",="-0.00000129",="0.00000125",="3.99e-08"
="",="(0.68)",="(-0.67)",="(0.67)",="(0.61)",="(0.31)",="(-0.30)",="(0.30)",="(0.29)",="(0.38)",="(-0.37)",="(0.37)",="(0.36)",="(0.64)",="(-0.62)",="(0.62)",="(0.58)"
="PCPIPCH",="0.0477",="-0.00521",="0.00506",="0.000156",="0.0508",="-0.00562",="0.00546",="0.000156",="0.0528",="-0.00575",="0.00560",="0.000157",="0.0602",="-0.00726",="0.00703",="0.000225"
="",="(1.33)",="(-1.33)",="(1.35)",="(0.81)",="(1.37)",="(-1.36)",="(1.37)",="(0.82)",="(1.34)",="(-1.33)",="(1.35)",="(0.81)",="(1.42)",="(-1.39)",="(1.40)",="(0.86)"
="DefaultLastYear=0",="0",="0",="0",="0",="",="",="",="",="",="",="",="",="",="",="",=""
="",="(.)",="(.)",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",=""
="DefaultLastYear=1",="0.687",="-0.112",="0.107",="0.00469",="",="",="",="",="",="",="",="",="",="",="",=""
="",="(1.51)",="(-1.13)",="(1.16)",="(0.68)",="",="",="",="",="",="",="",="",="",="",="",=""
="DefaultLast2Years=0",="",="",="",="",="0",="0",="0",="0",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(.)",="(.)",="(.)",="(.)",="",="",="",="",="",="",="",=""
="DefaultLast2Years=1",="",="",="",="",="0.423",="-0.0598",="0.0578",="0.00207",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(0.96)",="(-0.79)",="(0.80)",="(0.55)",="",="",="",="",="",="",="",=""
="DefaultLast5Years=0",="",="",="",="",="",="",="",="",="0",="0",="0",="0",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(.)",="(.)",="(.)",="(.)",="",="",="",=""
="DefaultLast5Years=1",="",="",="",="",="",="",="",="",="0.320",="-0.0414",="0.0401",="0.00130",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(0.95)",="(-0.84)",="(0.84)",="(0.61)",="",="",="",=""
="DefaultLast10Years=0",="",="",="",="",="",="",="",="",="",="",="",="",="0",="0",="0",="0"
="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="(.)",="(.)"
="DefaultLast10Years=1",="",="",="",="",="",="",="",="",="",="",="",="",="-0.474",="0.0456",="-0.0445",="-0.00116"
="",="",="",="",="",="",="",="",="",="",="",="",="",="(-1.36)",="(1.40)",="(-1.39)",="(-1.02)"

="cut1",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Const",="1.815***",="",="",="",="1.793***",="",="",="",="1.804***",="",="",="",="1.643***",="",="",=""
="",="(5.22)",="",="",="",="(5.13)",="",="",="",="(5.07)",="",="",="",="(4.91)",="",="",=""

="cut2",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Const",="3.420***",="",="",="",="3.393***",="",="",="",="3.404***",="",="",="",="3.239***",="",="",=""
="",="(9.01)",="",="",="",="(8.96)",="",="",="",="(8.90)",="",="",="",="(9.11)",="",="",=""

="sigma2_u",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Const",="1.460***",="",="",="",="1.434***",="",="",="",="1.467***",="",="",="",="1.372***",="",="",=""
="",="(2.85)",="",="",="",="(2.91)",="",="",="",="(2.89)",="",="",="",="(2.98)",="",="",=""

="Observations",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759",="759"
="Pseudo R-squared",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
