="";="foodw_sfbudgetbal";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:budgetbal_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="budgetbal_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0185804";=".018936";=".0000416";=".0000113";=".0476751";="0";=".6865151";="";="";="";="";="";="";="1.814583";="3.420352";="1.459705"
="t";="-2.19392";=".4617579";=".0111274";=".6768796";="1.332784";=".";="1.511373";="";="";="";="";="";="";="5.223226";="9.010739";="2.85183"
="p";=".0282411";=".644255";=".9911218";=".4984823";=".1826026";=".";=".1306935";="";="";="";="";="";="";="1.76e-07";="0";=".0043468"
="budgetbal_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020315";="-.0020703";="-4.55e-06";="-1.23e-06";="-.0052125";="0";="-.1117489";="";="";="";="";="";="";="";="";=""
="t";="1.772062";="-.4564584";="-.0111308";="-.6695746";="-1.328524";=".";="-1.129712";="";="";="";="";="";="";="";="";=""
="p";=".0763842";=".6480604";=".9911191";=".503129";=".1840049";=".";=".2585977";="";="";="";="";="";="";="";="";=""
="budgetbal_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0019707";=".0020084";="4.42e-06";="1.19e-06";=".0050565";="0";=".1070545";="";="";="";="";="";="";="";="";=""
="t";="-1.808464";=".4577362";=".0111306";=".6709964";="1.345213";=".";="1.156324";="";="";="";="";="";="";="";="";=""
="p";=".0705342";=".647142";=".9911192";=".5022228";=".1785566";=".";=".2475486";="";="";="";="";="";="";="";="";=""
="budgetbal_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000608";=".000062";="1.36e-07";="3.68e-08";=".000156";="0";=".0046944";="";="";="";="";="";="";="";="";=""
="t";="-.9053018";=".4030106";=".0111529";=".6134067";=".8138187";=".";=".6840774";="";="";="";="";="";="";="";="";=""
="p";=".3653055";=".6869404";=".9911014";=".5396074";=".4157488";=".";=".4939263";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0185656";=".0195134";=".000037";="5.14e-06";=".0507694";="";="";="0";=".4229219";="";="";="";="";="1.793379";="3.393357";="1.434281"
="t";="-2.194109";=".4767356";=".0098271";=".3071402";="1.36756";="";="";=".";=".9592074";="";="";="";="";="5.127639";="8.962639";="2.90849"
="p";=".0282276";=".6335504";=".9921592";=".7587367";=".1714498";="";="";=".";=".3374543";="";="";="";="";="2.93e-07";="0";=".0036318"
="budgetbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0020554";="-.0021603";="-4.10e-06";="-5.69e-07";="-.0056206";="";="";="0";="-.0598298";="";="";="";="";="";="";=""
