="";="foodw_smnetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="sigma2_u:_cons"
="b";=".001113";="-.0133179";="-.0024039";="-.0000338";=".0121319";="";="";="";="";="0";=".0940056";="";="";="";="";="";="";=""
="t";=".5039755";="-1.779787";="-1.263391";="-.5742522";="1.245186";="";="";="";="";=".";="1.556796";="";="";="";="";="";="";=""
="p";=".6142786";=".0751108";=".2064488";=".5657971";=".2130635";="";="";="";="";=".";=".119519";="";="";="";="";="";="";=""
="netdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.000913";=".0109244";=".0019718";=".0000277";="-.0099515";="";="";="";="";="0";="-.0797056";="";="";="";="";="";="";=""
="t";="-.4995799";="1.819899";="1.316957";=".5754876";="-1.230776";="";="";="";="";=".";="-1.553939";="";="";="";="";="";="";=""
="p";=".6173709";=".0687743";=".1878531";=".5649616";=".2184066";="";="";="";="";=".";=".1201989";="";="";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001895";=".0022675";=".0004093";="5.75e-06";="-.0020656";="";="";="";="";="0";="-.0135979";="";="";="";="";="";="";=""
="t";="-.5088";="1.390336";="1.020193";=".5572068";="-1.154485";="";="";="";="";=".";="-1.338809";="";="";="";="";="";="";=""
="p";=".6108924";=".1644267";=".3076368";=".5773861";=".2483013";="";="";="";="";=".";=".180633";="";="";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
