="";="fooup_mfstructbal";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggsb_npgdp";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="cut5:_cons";="sigma2_u:_cons"
="structbal_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0133428";="-.0245062";=".0060378";="-.0409307";="-.0835713";="0";="-.119892";="";="";="";="";="";="";=".7164578";="2.162337";="3.133686";="3.626604";="4.350158";="1.620054"
="t";="1.301857";="-.7304879";="1.242948";="-1.156799";="-1.997004";=".";="-.2506262";="";="";="";="";="";="";="2.570762";="6.854331";="7.953291";="9.137981";="10.74801";="3.39785"
="p";=".1929652";=".465092";=".2138868";=".2473546";=".0458248";=".";=".8021031";="";="";="";="";="";="";=".0101475";="7.16e-12";="1.78e-15";="0";="0";=".0006792"
="structbal_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0036335";=".0066736";="-.0016442";=".0111463";=".0227583";="0";=".0312864";="";="";="";="";="";="";="";="";="";="";="";=""
="t";="-1.261872";=".7226225";="-1.196041";="1.127219";="1.859889";=".";=".2608581";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".2069949";=".4699118";=".2316805";=".25965";=".0629013";=".";=".7942019";="";="";="";="";="";="";="";="";="";="";="";=""
="structbal_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0032021";="-.0058811";=".001449";="-.0098227";="-.0200557";="0";="-.0278177";="";="";="";="";="";="";="";="";="";="";="";=""
="t";="1.289568";="-.7255969";="1.229126";="-1.11562";="-1.869734";=".";="-.25912";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".1972007";=".4680859";=".2190244";=".2645847";=".0615207";=".";=".7955427";="";="";="";="";="";="";="";="";="";="";="";=""
="structbal_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0003943";="-.0007242";=".0001784";="-.0012097";="-.0024698";="0";="-.0031815";="";="";="";="";="";="";="";="";="";="";="";=""
="t";="1.005342";="-.6656939";=".9494156";="-1.041608";="-1.385984";=".";="-.2721316";="";="";="";="";="";="";="";="";="";="";="";=""
="p";=".3147324";=".5056068";=".3424093";=".2975933";=".1657517";=".";=".7855208";="";="";="";="";="";="";="";="";="";="";="";=""
="structbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0133343";="-.0245083";=".0060346";="-.0411875";="-.0822964";="";="";="0";="-.2363995";="";="";="";="";=".7069672";="2.152763";="3.122066";="3.61514";="4.339193";="1.615883"
="t";="1.299803";="-.7327445";="1.23257";="-1.164016";="-1.945028";="";="";=".";="-.6455635";="";="";="";="";="2.568285";="6.868403";="7.903841";="9.102264";="10.72603";="3.399835"
="p";=".1936683";=".4637143";=".2177362";=".2444176";=".0517716";="";="";=".";=".5185621";="";="";="";="";=".0102203";="6.49e-12";="2.66e-15";="0";="0";=".0006743"
="structbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0036359";=".0066828";="-.0016455";=".0112308";=".0224402";="";="";="0";=".0593113";="";="";="";="";="";="";="";="";="";=""
="t";="-1.259683";=".7253368";="-1.18787";="1.134306";="1.817865";="";="";=".";=".6970446";="";="";="";="";="";="";="";="";="";=""
="p";=".2077838";=".4682454";=".2348847";=".2566661";=".0690847";="";="";=".";=".4857749";="";="";="";="";="";="";="";="";="";=""
="structbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0031996";="-.0058808";=".001448";="-.0098829";="-.019747";="";="";="0";="-.0530755";="";="";="";="";="";="";="";="";="";=""
="t";="1.287163";="-.7283204";="1.219995";="-1.122296";="-1.825057";="";="";=".";="-.6902848";="";="";="";="";="";="";="";="";="";=""
="p";=".1980374";=".4664175";=".2224666";=".2617365";=".0679924";="";="";=".";=".4900151";="";="";="";="";="";="";="";="";="";=""
="structbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0003983";="-.000732";=".0001802";="-.0012302";="-.002458";="";="";="0";="-.0057304";="";="";="";="";="";="";="";="";="";=""
="t";="1.006406";="-.6683578";=".9483944";="-1.047963";="-1.375646";="";="";=".";="-.7108943";="";="";="";="";="";="";="";="";="";=""
="p";=".3142205";=".5039052";=".3429287";=".2946556";=".1689312";="";="";=".";=".4771498";="";="";="";="";="";="";="";="";="";=""
="structbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0134655";="-.0234937";=".0059945";="-.0406802";="-.0818732";="";="";="";="";="0";="-.308808";="";="";=".689757";="2.136184";="3.102723";="3.596514";="4.321271";="1.632726"
="t";="1.308465";="-.6990602";="1.205854";="-1.150278";="-1.908149";="";="";="";="";=".";="-.8741995";="";="";="2.504118";="6.798977";="7.761082";="8.980142";="10.61201";="3.429823"
="p";=".1907155";=".4845144";=".227874";=".2500294";=".0563719";="";="";="";="";=".";=".3820096";="";="";=".0122757";="1.05e-11";="8.44e-15";="0";="0";=".000604"
="structbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0036842";=".0064279";="-.0016401";=".0111301";=".0224004";="";="";="";="";="0";=".0764119";="";="";="";="";="";="";="";=""
="t";="-1.26836";=".693044";="-1.165814";="1.122991";="1.793768";="";="";="";="";=".";=".9516578";="";="";="";="";="";="";="";=""
="p";=".2046693";=".4882819";=".2436897";=".2614412";=".0728501";="";="";="";="";=".";=".3412706";="";="";="";="";="";="";="";=""
="structbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".003234";="-.0056425";=".0014397";="-.0097702";="-.0196635";="";="";="";="";="0";="-.0685151";="";="";="";="";="";="";="";=""
="t";="1.296718";="-.6956415";="1.196545";="-1.109819";="-1.796475";="";="";="";="";=".";="-.9420579";="";="";="";="";="";="";="";=""
="p";=".1947282";=".4866533";=".231484";=".2670769";=".0724191";="";="";="";="";=".";=".346163";="";="";="";="";="";="";="";=""
="structbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".00041";="-.0007154";=".0001825";="-.0012388";="-.0024932";="";="";="";="";="0";="-.0072576";="";="";="";="";="";="";="";=""
="t";="1.012345";="-.6432117";=".9392222";="-1.046647";="-1.377978";="";="";="";="";=".";="-.9360878";="";="";="";="";="";="";="";=""
="p";=".3113733";=".5200867";=".3476167";=".2952624";=".1682102";="";="";="";="";=".";=".349228";="";="";="";="";="";="";="";=""
="structbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0133173";="-.0243309";=".006002";="-.0407628";="-.0846237";="";="";="";="";="";="";="0";=".0074596";=".7255086";="2.171145";="3.143429";="3.636297";="4.359544";="1.623358"
="t";="1.297932";="-.726079";="1.224307";="-1.148005";="-1.966065";="";="";="";="";="";="";=".";=".0217694";="2.553801";="6.729411";="7.641385";="8.874112";="10.52742";="3.386088"
="p";=".1943107";=".4677903";=".2208364";=".2509664";=".0492911";="";="";="";="";="";="";=".";=".9826319";=".0106554";="1.70e-11";="2.15e-14";="0";="0";=".000709"
="structbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0036209";=".0066155";="-.0016319";=".0110833";=".0230089";="";="";="";="";="";="";="0";="-.002032";="";="";="";="";="";=""
="t";="-1.255893";=".7190354";="-1.172403";="1.123879";="1.851523";="";="";="";="";="";="";=".";="-.0217436";="";="";="";="";="";=""
="p";=".2091547";=".4721191";=".2410352";=".2610645";=".0640944";="";="";="";="";="";="";=".";=".9826525";="";="";="";="";="";=""
="structbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".003193";="-.0058337";=".0014391";="-.0097735";="-.0202899";="";="";="";="";="";="";="0";=".001791";="";="";="";="";="";=""
="t";="1.284301";="-.7216052";="1.206259";="-1.110858";="-1.856832";="";="";="";="";="";="";=".";=".0217491";="";="";="";="";="";=""
="p";=".1990365";=".4705373";=".2277175";=".2666296";=".063335";="";="";="";="";="";="";=".";=".9826481";="";="";="";="";="";=""
="structbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0003913";="-.000715";=".0001764";="-.0011978";="-.0024867";="";="";="";="";="";="";="0";=".0002204";="";="";="";="";="";=""
="t";=".9973035";="-.6644327";=".9278139";="-1.047165";="-1.388265";="";="";="";="";="";="";=".";=".0216962";="";="";="";="";="";=""
="p";=".3186172";=".5064134";=".3535041";=".2950233";=".1650565";="";="";="";="";="";="";=".";=".9826903";="";="";="";="";="";=""
=""
