
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="cut6";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="4.265***";="";="";="";="4.288***";="";="";="";="4.265***";="";="";="";="4.243***";="";="";=""
="";="(8.78)";="";="";="";="(8.94)";="";="";="";="(8.79)";="";="";="";="(8.62)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.357***";="";="";="";="1.352***";="";="";="";="1.356***";="";="";="";="1.394***";="";="";=""
="";="(3.46)";="";="";="";="(3.46)";="";="";="";="(3.42)";="";="";="";="(3.23)";="";="";=""

="Observations";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746";="746"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
