
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_up_sf",="diff_up_sf",="diff_up_sf",="diff_up_sf"

="diff_up_sf",="",="",="",=""
="ngdpdpc_var",="-0.00868",="-0.00845",="-0.00898",="-0.00929"
="",="(-0.89)",="(-0.88)",="(-0.96)",="(-0.96)"

="ngdp_rpch",="-0.0314",="-0.0324",="-0.0294",="-0.0271"
="",="(-0.87)",="(-0.92)",="(-0.83)",="(-0.75)"

="extdebtpercgni_var",="-0.00588",="-0.00622",="-0.00580",="-0.00575"
="",="(-0.76)",="(-0.78)",="(-0.73)",="(-0.73)"

="ggsb_npgdp",="-0.0264",="-0.0294",="-0.0255",="-0.0240"
="",="(-0.45)",="(-0.51)",="(-0.44)",="(-0.42)"

="pcpipch",="-0.0259",="-0.0269",="-0.0239",="-0.0210"
="",="(-0.69)",="(-0.71)",="(-0.60)",="(-0.52)"

="defaultlastyear",="0.597",="",="",=""
="",="(1.18)",="",="",=""

="defaultlast2years",="",="0.468",="",=""
="",="",="(0.95)",="",=""

="defaultlast5years",="",="",="0.0775",=""
="",="",="",="(0.21)",=""

="defaultlast10years",="",="",="",="-0.0569"
="",="",="",="",="(-0.13)"

="_cons",="-1.393***",="-1.383***",="-1.330***",="-1.313***"
="",="(-4.14)",="(-4.15)",="(-4.06)",="(-3.94)"

="lnsig2u",="",="",="",=""
="_cons",="0.527*",="0.507*",="0.484",="0.495"
="",="(1.84)",="(1.77)",="(1.61)",="(1.59)"

="N",="710",="710",="710",="710"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
