
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf",="diff_dw_sf"

="diff_dw_sf",="",="",="",=""
="ngdpdpc_var",="-0.0172*",="-0.0172*",="-0.0174*",="-0.0162*"
="",="(-1.91)",="(-1.91)",="(-1.92)",="(-1.77)"

="ngdp_rpch",="0.0235",="0.0239",="0.0226",="0.0248"
="",="(0.52)",="(0.53)",="(0.50)",="(0.55)"

="extdebtpercgni_var",="0.000353",="0.000371",="0.000483",="0.000471"
="",="(0.09)",="(0.10)",="(0.13)",="(0.12)"

="ggxwdn_ngdp_var",="-0.0000110",="-0.0000108",="-0.0000105",="-0.00000959"
="",="(-1.15)",="(-1.14)",="(-1.14)",="(-0.95)"

="pcpipch",="0.0630*",="0.0654*",="0.0670*",="0.0745*"
="",="(1.87)",="(1.87)",="(1.82)",="(1.88)"

="defaultlastyear",="0.613",="",="",=""
="",="(1.41)",="",="",=""

="defaultlast2years",="",="0.368",="",=""
="",="",="(0.87)",="",=""

="defaultlast5years",="",="",="0.261",=""
="",="",="",="(0.80)",=""

="defaultlast10years",="",="",="",="-0.535"
="",="",="",="",="(-1.53)"

="_cons",="-1.890***",="-1.872***",="-1.877***",="-1.720***"
="",="(-5.31)",="(-5.22)",="(-5.18)",="(-5.01)"

="lnsig2u",="",="",="",=""
="_cons",="0.391",="0.386",="0.403",="0.357"
="",="(1.20)",="(1.19)",="(1.23)",="(1.11)"

="N",="759",="759",="759",="759"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
