
="";="(1)";="(2)";="(3)";="(4)"
="";="budgetbalDefault1";="budgetbalDefault2";="budgetbalDefault5";="budgetbalDefault10"

="Diff_UP_SM";="";="";="";=""
="NGDPDPC_Var";="0.00151";="0.00147";="0.00131";="0.00120"
="";="(0.18)";="(0.17)";="(0.15)";="(0.14)"
="NGDP_RPCH";="0.00171";="0.00175";="0.000531";="-0.000296"
="";="(0.06)";="(0.06)";="(0.02)";="(-0.01)"
="ExtDebtPercGNI_Var";="0.00333";="0.00350";="0.00323";="0.00321"
="";="(0.93)";="(0.96)";="(0.91)";="(0.91)"
="BudgetBal_NGDP_Var";="0.00000448";="0.00000285";="0.00000322";="0.00000319"
="";="(0.63)";="(0.41)";="(0.49)";="(0.48)"
="PCPIPCH";="-0.0111";="-0.0110";="-0.0111";="-0.0105"
="";="(-1.12)";="(-1.11)";="(-1.11)";="(-1.05)"
="DefaultLastYear=0";="0";="";="";=""
="";="(.)";="";="";=""
="DefaultLastYear=1";="0.133";="";="";=""
="";="(0.70)";="";="";=""
="DefaultLast2Years=0";="";="0";="";=""
="";="";="(.)";="";=""
="DefaultLast2Years=1";="";="0.132";="";=""
="";="";="(0.68)";="";=""
="DefaultLast5Years=0";="";="";="0";=""
="";="";="";="(.)";=""
="DefaultLast5Years=1";="";="";="0.153";=""
="";="";="";="(0.68)";=""
="DefaultLast10Years=0";="";="";="";="0"
="";="";="";="";="(.)"
="DefaultLast10Years=1";="";="";="";="0.252"
="";="";="";="";="(0.65)"

="cut1";="";="";="";=""
="Const";="0.281";="0.296";="0.321";="0.423"
="";="(1.29)";="(1.30)";="(1.31)";="(1.13)"

="cut2";="";="";="";=""
="Const";="1.688***";="1.703***";="1.727***";="1.830***"
="";="(6.36)";="(6.45)";="(6.07)";="(4.65)"

="cut3";="";="";="";=""
="Const";="2.507***";="2.522***";="2.544***";="2.644***"
="";="(7.55)";="(7.45)";="(7.18)";="(5.56)"

="cut4";="";="";="";=""
="Const";="3.221***";="3.235***";="3.256***";="3.351***"
="";="(8.81)";="(8.90)";="(8.75)";="(7.13)"

="cut5";="";="";="";=""
="Const";="3.494***";="3.507***";="3.527***";="3.619***"
="";="(8.26)";="(8.46)";="(8.52)";="(7.50)"

="sigma2_u";="";="";="";=""
="Const";="0.624***";="0.634***";="0.633***";="0.630***"
="";="(2.97)";="(2.99)";="(3.00)";="(3.03)"

="Observations";="357";="357";="357";="357"
="r2_mf";="0.00913";="0.00902";="0.00890";="0.00898"

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
